video,track_id,lvl,nf,om_gt,om_EKF,om_UKF
MVI_40963,88,partial,36,-0.3319986095563462,-1.32723515219509,-1.262120136883727
MVI_40963,91,partial,30,-0.7088862064264537,-0.8674117122770562,-0.8318618135477798
MVI_40963,95,partial,30,0.047004731921025736,-1.055917433928425,-0.9957333917212177
MVI_40963,98,partial,29,-0.07680335535431448,-0.9650659782448586,-0.9414142453809374
MVI_40963,102,partial,36,-0.41818200960226337,-0.9801498447914867,-0.9301769955304684
MVI_40963,106,partial,49,0.011040480170060025,-0.9368163174871545,-0.9588421317647423
MVI_40963,107,partial,36,-0.2917567618186074,-1.3931472513696186,-1.333171600215461
MVI_40963,113,partial,38,-0.41251810908954084,-0.8669737283490211,-0.7805397560035001
MVI_40963,117,partial,38,-0.5366026222263047,-1.0724078620100246,-0.9536228177847395
MVI_40963,123,partial,35,-0.2784725235263049,-0.7381161015304387,-0.675777046775068
MVI_40963,129,partial,39,-0.3648296971537229,-1.098502697873528,-1.0268692718837404
MVI_40963,132,partial,40,-0.26142645702693657,-1.1450654014564448,-1.0937569406634682
MVI_40991,2,partial,40,0.27838131447728043,0.15458144804370214,0.16215174319223077
MVI_40991,3,partial,46,0.1381029139736479,-0.10132221595103583,-0.10479324006509298
MVI_40991,6,partial,32,0.40505203472461215,-0.6138859313092445,-0.6002940272402936
MVI_40991,7,partial,42,0.16109359880665156,-0.16817247933649374,-0.17027780994322167
MVI_40991,8,partial,44,-0.04946344898977187,0.14787712241028061,0.15765271190256494
MVI_40991,9,partial,88,0.010034692799810624,-0.43468564232303,-0.42736591266271245
MVI_40991,13,partial,49,0.1994934849807102,-0.10794070586306505,-0.11200111600517464
MVI_40991,17,partial,37,0.1340485789977755,-0.6667637647236535,-0.6614809581056335
MVI_40991,18,partial,33,0.2162910134147312,-0.20661427991740425,-0.1705452046421111
MVI_40991,19,partial,40,0.053732542832361285,-0.11747421150664096,-0.1165486041515742
MVI_40991,20,partial,32,0.15783526233817338,-0.15172351465333608,-0.14824993028488218
MVI_40991,21,partial,39,0.15522269061549157,-0.4025989184712282,-0.3972620740486501
MVI_40991,24,partial,42,0.27606952441871263,-0.19563311273892137,-0.1954538080123534
MVI_40992,2,partial,40,0.1679752644713242,0.04160723499773538,0.0406697634950227
MVI_40992,3,partial,28,-0.23036056184688458,-0.5314199275160458,-0.5085950616511966
MVI_40992,4,partial,39,0.09346073903989377,-0.30895648793921,-0.2803750937266786
MVI_40992,5,partial,66,0.1676390254519267,0.06695805733086625,0.069285846509572
MVI_40992,7,partial,35,-0.019513011023022928,-0.5041393233688197,-0.4787404283604507
MVI_40992,8,partial,75,-0.03460543961259974,-0.5772742384876328,-0.5598452429961093
MVI_40992,10,partial,40,-0.021573529227845754,-0.12482116924450568,-0.07682169541200612
MVI_40992,12,partial,40,0.045539507346524705,-0.6838468440063288,-0.6672730178060821
MVI_40992,12,partial,35,0.5015667970171235,0.3560678999351169,0.3457514304601425
MVI_40992,18,partial,38,-0.04386841958016082,0.02748900481904319,0.07365630137606415
MVI_40992,19,partial,40,0.21710140149276347,-0.3128902742414611,-0.3052702771494577
MVI_40992,21,partial,44,0.02347688881149159,-0.5392385381564205,-0.5117412065703654
MVI_40992,23,partial,46,0.06674877580344597,-0.1699102139310587,-0.09393647375007233
MVI_40992,25,partial,32,-0.04074007329647507,-0.6494605928371188,-0.6260477124308019
MVI_40992,26,partial,39,0.16174943020609095,-0.2709013981558597,-0.2348177663311027
MVI_40992,27,partial,44,0.03221482616655706,-0.6821276065725014,-0.6623190906925956
MVI_40992,30,partial,85,-0.003970845081124569,-0.35375976402570314,-0.3181095753002047
MVI_40992,36,partial,67,-0.0013118601627510223,-0.6396651280223017,-0.6505641895340152
MVI_40992,40,partial,49,-0.016055459666880007,-0.6647122083798831,-0.6311070167429313
MVI_40992,43,partial,38,-0.10926423653167779,-0.7364955678174011,-0.7272593220380398
MVI_41063,41,partial,44,-0.018144858950394527,-0.21936119583882352,-0.2178732205601841
MVI_41063,59,partial,42,-0.013616513386092835,-0.1522398666160819,-0.15687035167374186
MVI_41063,61,partial,27,-0.10913183165888057,0.11922307427676943,0.11580596641698829
MVI_41063,68,partial,20,0.032865033718216786,0.1095291810801139,0.1073394767611208
MVI_41063,78,partial,39,-0.034771823444734874,-0.08486998822718322,-0.08523184611670313
MVI_41063,82,partial,27,-0.12313514248445061,-0.1761446056368801,-0.17787859801304665
MVI_41063,111,partial,54,-0.052771556569429716,-0.09870260888466799,-0.08314014130950594
MVI_41063,113,partial,22,-0.4788075473912878,-0.34180923856101353,-0.345015758621104
MVI_41063,130,partial,53,-0.03450759366998003,0.03337136839642669,0.03261917430828612
MVI_41063,139,partial,44,-0.06947706194036447,-0.08873501789836061,-0.08760598077521005
MVI_41063,142,partial,41,-0.1136668125612246,-0.03530172120902762,-0.035719588682010674
MVI_41063,145,partial,21,-0.02842859438773786,-0.0115187382130929,-0.01262599649296324
MVI_41073,20,partial,27,0.03813488276158292,-0.1826852596535867,-0.18735589609999084
MVI_41073,44,partial,38,-0.0008869059748058051,-0.015492951947257725,-0.012769130229195841
MVI_41073,46,partial,42,-0.037070454179237995,0.0032708180781766214,0.002992741372589514
MVI_41073,66,partial,46,0.05268610662279839,-0.10206394983132033,-0.1008499049610368
MVI_41073,83,partial,51,-0.015116539775036908,-0.32094817116703134,-0.32703491514394417
MVI_41073,105,partial,48,-0.028489160476573194,-0.10560069502462544,-0.1046310247270891
MVI_41073,139,partial,22,0.046110426283098124,0.03960271421226179,0.0383523206806821
MVI_63521,83,partial,25,0.2359081588606687,0.8370422703887768,0.15356663832075437
MVI_63544,6,partial,53,-0.020462364683178635,-0.6821541727432432,-0.7026682390198569
MVI_63544,8,partial,62,-0.0686693164860472,-0.02748587833869353,-0.011226794066146803
MVI_63544,12,partial,84,-0.08311923888988262,-0.11659512669335372,-0.12681986232213582
MVI_63544,13,partial,39,0.34620986804724396,0.10448966150738175,0.0705890061745041
MVI_63544,15,partial,30,0.18841042867786423,0.6935676305676794,0.6693091929090575
MVI_63552,23,partial,58,0.04139490403178703,-1.6570979421290382,-1.6287875680476824
MVI_63552,31,partial,50,-0.0459025740377262,-1.4471126534697336,-1.4059355558205928
MVI_63552,32,partial,25,-0.06413072716145915,-0.15348028945182624,-0.155405348669228
MVI_63552,37,partial,44,-0.142341317232401,-0.06478625019366543,-0.08059587443093782
MVI_63552,69,partial,63,-0.0745855988865017,-0.832058960211905,-0.8113508606628832
MVI_63552,81,partial,20,0.07917168687529096,-0.14024976560110614,-0.14152128311030887
MVI_63552,91,partial,58,-0.02259624235194566,1.7304769163721108,1.692617504317729
MVI_63552,107,partial,62,-0.07132479881886374,-0.649230491655644,-0.6449342110264141
MVI_63552,113,partial,53,0.08797598780246137,-1.7522498928899481,-1.7149513354840793
MVI_63552,138,partial,53,-0.03492002115744222,1.4527036551438544,1.4317017457191719
MVI_63552,143,partial,37,0.022308642729634474,0.45766201623475655,0.4499551019194721
MVI_63553,17,partial,73,-0.009947805714960452,-0.35166963908078686,-0.34472911203227874
MVI_63553,29,partial,52,-0.06592830784393017,-0.25004296816917,-0.24903230640182822
MVI_63553,32,partial,38,-0.12616779107255066,0.06903995888612927,0.06864944132489985
MVI_63553,41,partial,44,-0.03197008701420645,-0.0925173054046575,-0.09268940470935279
MVI_63553,67,partial,72,-0.03282506209760497,-2.167427939277697,-2.1272849971055185
MVI_63553,74,partial,31,0.022525063792019608,-0.1933210199325461,-0.19398546512852569
MVI_63553,83,partial,21,-0.2113490464822423,-0.1608625171667063,-0.16596023641807808
MVI_63553,85,partial,58,-0.006923853251528888,-1.230233175919119,-1.1981295888298136
MVI_63553,102,partial,57,-0.011818422981571947,0.04959993714059243,0.03707556627607359
MVI_63553,109,partial,66,-0.022188537722251076,-1.7566095726517983,-1.7286065356159586
MVI_63553,120,partial,28,-0.03655845846741533,-0.021821865673337354,-0.040810750163885384
MVI_63553,121,partial,68,-0.042977277744900844,0.4476973769938529,0.4621781317585646
MVI_63553,123,partial,45,0.0235352412627966,0.16074537157979,0.1679322846106566
MVI_63553,124,partial,62,0.006347083869238031,-1.0300625030779247,-1.0041317929821805
MVI_63553,134,partial,66,-0.03170783027040344,-1.5687506857225884,-1.531335784078374
MVI_63553,139,partial,63,0.016530684637272912,-1.7002290691649493,-1.6798227135113641
MVI_63553,140,partial,34,0.08706817194046848,-0.02168773709005855,-0.022600114333108854
MVI_63553,144,partial,54,0.023828606485822742,-0.04041601856210733,-0.036256520481523224
MVI_63553,149,partial,41,0.004680596180172371,0.9171348701131938,0.8501638046091246
MVI_63553,156,partial,57,-0.04464174858256502,-1.3117807908444292,-1.2691950201675597
MVI_63553,157,partial,21,0.014446600786055423,-0.17529784229443313,-0.15003296388822346
MVI_63553,165,partial,62,-0.0431214327275194,-0.6391082693237571,-0.6200166121456848
MVI_63553,166,partial,55,-0.03149144135922369,-1.2881747534170922,-1.213274179197709
MVI_63553,166,partial,24,0.423342040920593,-0.09674978489640364,-0.08867802979173803
MVI_63553,170,partial,72,-0.06435782346772985,-0.4403666173711406,-0.4209166878934495
MVI_63553,173,partial,57,-0.04851602754236449,-1.612531052735071,-1.572838040309553
MVI_63553,174,partial,43,0.06802123675920099,0.3741036824436884,0.36529403724010273
MVI_63553,185,partial,32,-0.008906014802532202,0.4703540968256343,0.4662355645110463
MVI_63553,186,partial,21,0.02620305381034878,0.07735014435997181,0.08766269688620548
MVI_63553,190,partial,57,-0.019858556323561337,-1.1302666118151832,-1.1281367341263724
MVI_63554,11,partial,52,-0.10261056053737265,0.5923898928028982,0.5895250887369959
MVI_63554,15,partial,65,0.006701170572694504,-1.3160417295131395,-1.2829270609419383
MVI_63554,19,partial,62,-0.027332621040739868,-0.6346794511240296,-0.621498413332727
MVI_63554,20,partial,57,-0.06570823710458167,-1.5170391566259496,-1.5055659120657392
MVI_63554,23,partial,45,0.04121062885847652,0.32475533058084194,0.3238973368927308
MVI_63554,33,partial,45,0.11995214309146127,0.042130442623045244,0.04899698494443462
MVI_63554,41,partial,25,0.2975698133748131,-0.3273421541876374,-0.3364924862803656
MVI_63554,43,partial,62,-0.05466677213483404,0.22725440410032974,0.23108283554221193
MVI_63554,49,partial,54,-0.14131797239906918,0.04714819113103398,0.05051578006801107
MVI_63554,50,partial,63,-0.06387985237652039,1.1905052214552971,1.1934352552628458
MVI_63554,55,partial,62,0.012598774874392355,0.7575630641994712,0.749193890878529
MVI_63554,58,partial,21,0.03400030602463883,2.185340831739273,2.127086353198486
MVI_63554,62,partial,35,-0.04414169915080583,0.184713056720945,0.1845627739568054
MVI_63554,68,partial,57,0.041320756767552466,2.170982237522925,2.1698541154430018
MVI_63554,72,partial,20,0.0022201440660307766,-0.7540197856456513,-0.7616729210196462
MVI_63554,87,partial,31,0.026947626212718446,-0.03458750359888536,-0.02960415978128945
MVI_63554,90,partial,20,0.06005255509044753,-0.3330574596444429,-0.3369268793259152
MVI_63554,93,partial,39,-0.14203309084876536,-0.8207546693484528,-0.7817042734664866
MVI_63554,94,partial,26,-0.09439086812408444,-0.3243250045562842,-0.3296893312270778
MVI_63554,115,partial,53,-0.015748230246318367,-0.7728848898206948,-0.7449105076100073
MVI_63554,117,partial,53,-0.037860575210060476,-0.6264281777560357,-0.5981229839833132
MVI_63554,126,partial,37,-0.05304717184324021,0.10733537690894608,0.0936157985349158
MVI_63554,139,partial,48,0.0035823568868915434,-0.21734793622398305,-0.19402990181527408
MVI_63554,143,partial,57,0.050217951129639705,-1.7753412076046173,-1.721286677932546
MVI_63554,158,partial,54,-0.03357410226107066,-0.880081260692236,-0.8528886957976146
MVI_63554,168,partial,53,0.002493579073727767,-0.6098767012196504,-0.6178717317344496
MVI_63561,10,partial,23,0.026635156359709363,0.09608629617819557,0.09221330807474781
MVI_63561,15,partial,40,-0.08707204457055805,0.19454403421355715,0.2019020064448045
MVI_63561,28,partial,25,0.045988876484781956,-1.0718334018543414,-1.055728840442812
MVI_63561,66,partial,21,-0.1335931113049239,0.015614182468597894,0.019049535304801128
MVI_63561,71,partial,48,-0.010061047783187163,-0.19632433312597689,-0.19520912621910047
MVI_63561,84,partial,52,0.0011378857179650515,-0.7536824507685977,-0.7381308686227266
MVI_63561,100,partial,24,-0.003809394040024564,0.14635311046656344,0.14163200549884666
MVI_63561,102,partial,48,-0.09379383764390821,0.6808363913896754,0.6711621944262163
MVI_63561,102,partial,25,0.004160724267500441,0.06343027401439891,0.06732116485069681
MVI_63561,107,partial,31,-0.03717804634026282,0.08384856984675182,0.08613541191540795
MVI_63561,108,partial,60,-0.02060299803386808,-0.7016936306446871,-0.6778466388148573
MVI_63561,118,partial,47,-0.014151280406969915,-0.004087540414041483,-0.005631404304939868
MVI_63561,151,partial,37,-0.03084241464111211,0.05784373673152507,0.05524548518764709
MVI_63561,176,partial,35,-0.08543680929270413,-0.17146237525851737,-0.1679170181235267
MVI_63562,5,partial,33,-0.009121642674032503,0.21086248621554732,0.20777651803167801
MVI_63562,11,partial,21,0.09977087173442337,-0.2930851673198349,-0.29784705915075727
MVI_63562,18,partial,27,-0.017866634109097772,3.340754433922222e-05,0.00646347660588645
MVI_63562,22,partial,23,0.5469766535568572,0.0870276287967301,0.08846377908971659
MVI_63562,24,partial,28,-0.2129347534125385,-0.031839444978761476,-0.03349139240985467
MVI_63562,31,partial,24,0.003422604775035957,0.06444780979492834,0.0657759747424397
MVI_63562,40,partial,33,0.19804672225086614,-0.42707900763793843,-0.42022213711599826
MVI_63562,52,partial,22,-0.281961571896984,-0.08652454037007688,-0.08396174644816987
MVI_63562,109,partial,38,0.023389271254021342,-0.19488778074832033,-0.2041623712372164
MVI_63562,112,partial,30,0.0026776056241378018,0.20539836888116172,0.2061590491862895
MVI_63562,121,partial,29,0.006419170431800003,-0.03705371529002993,-0.0425902479600738
MVI_63563,13,partial,24,0.031919471901551054,-0.21247532336504935,-0.21151131687512276
MVI_63563,16,partial,51,-0.067489483328738,0.5622709676785848,0.5570921503077155
MVI_63563,33,partial,62,-0.07259211283584092,0.37828638646682616,0.3719267625301867
MVI_63563,36,partial,21,-1.05371890117244e-05,0.054409684685350006,0.05379622954336432
MVI_63563,37,partial,24,0.023655521006872973,0.076286430856031,0.07589188708070646
MVI_63563,40,partial,56,0.017602398849877816,0.2668148155193254,0.2719653854148236
MVI_63563,75,partial,35,-0.012131868161950535,-0.5942139483403772,-0.5905009872183135
MVI_63563,90,partial,31,0.004510546752793066,-0.21530911018148996,-0.21509789566346518
MVI_63563,109,partial,44,-0.05826922026713215,0.4049457310659696,0.410458312019956
MVI_63563,111,partial,32,-0.05980717397886066,0.11486580106489812,0.11002266546502126
MVI_63563,115,partial,22,-0.06811973277004564,-0.08447450735138991,-0.08657529195604151
MVI_63563,132,partial,24,0.07436872604623637,-0.07182349121132596,-0.06923396557722387
MVI_63563,137,partial,29,-0.23720593175461055,0.1536034959722414,0.15582016557596387
MVI_63563,139,partial,42,0.01442462631299316,0.03498310416922432,0.03750438516477848
MVI_63563,142,partial,28,0.07010561018621429,-0.2617452234350391,-0.2589239579569157
MVI_63563,143,partial,37,0.05913955277061603,0.01567618364637065,-0.00020511695195728183
MVI_63563,148,partial,30,0.038647123221019486,0.08850757338960355,0.09234631214210981
