video,track_id,seg_id,lvl,nf,speed,A_tichluy,B_net,C_hinhhoc
MVI_20063,27,0,partial,31,0.39134590967281085,3.87724927507326,0.41843473548685045,0.33548210518367083
MVI_20064,4,0,partial,7,1.08531387545241,0.7679243444098245,0.15672103103012064,0.10065826432816444
MVI_20064,7,0,partial,8,3.2098381111237138,3.424930877131975,3.2060638486920228,6.3456405390073245
MVI_20064,7,1,partial,10,2.6034958303473674,6.040922137925589,5.911683466047358,11.391093272224051
MVI_20064,7,2,partial,10,1.521225442265963,4.727198296109706,1.9511071306226222,2.5104130962465567
MVI_20064,7,3,partial,50,0.6877394084197355,8.60745549718807,2.3959863783937685,3.8528312195205894
MVI_20064,9,0,partial,86,0.9757390375586477,6.342723733556692,0.2536528150555611,0.03411328020928163
MVI_20064,10,0,partial,35,0.8928788425726504,12.671340600428564,1.1871880458776705,1.4403773147630525
MVI_20064,11,0,partial,36,0.7351319786620771,9.989959112416031,2.219199608532851,4.405649942857712
MVI_20064,14,0,partial,9,0.6250062383318774,7.791810870291599,6.630664248637412,1.1021005845682221
MVI_20064,16,0,partial,38,0.6843939526050222,4.1137461741732775,1.2840306749374353,2.1702323981134706
MVI_20064,16,2,partial,77,0.5156735461288573,8.384368972802546,0.2522506290188486,0.41173648123608597
MVI_20064,18,0,partial,9,4.289943615615689,1.626939204938948,1.5040059059804844,2.300907722621211
MVI_20064,18,1,partial,151,1.2788321524222956,5.577498263990474,0.13159493182180987,0.28146431584581777
MVI_20064,18,2,partial,372,0.44164644590440943,18.56373286700968,0.09589147429768795,1.8856902182604243
MVI_20064,19,0,partial,23,2.4034065751855556,1.5806460360022212,1.2734151641235096,2.009731765152118
MVI_20064,19,1,partial,19,0.45316736181933376,2.3259237362632508,0.13523047935001523,0.2621761858053308
MVI_20064,19,2,partial,45,0.43751056009570277,18.046321961011188,0.36628565249094613,2.9588214077403183
MVI_20064,19,5,partial,8,0.3522301789875473,8.684345143357667,8.039157178055806,15.2800784398017
MVI_20064,20,1,partial,29,0.7323987311512674,17.559580088581672,1.8577461781570161,0.7250905615866167
MVI_20064,22,0,partial,19,0.5090298569826616,15.66117274874283,0.5702127361040641,1.8803534363847165
MVI_20064,22,1,partial,75,0.4551787494024491,18.993145802645582,0.5106523755246523,10.183008106260463
MVI_20064,22,2,partial,6,0.10925852899869526,24.90106086675233,16.24010539107801,30.712849283428532
MVI_20064,22,3,partial,10,0.5621057821195709,7.6950089838240565,4.982159419076568,8.103277636172441
MVI_20064,24,0,partial,62,1.8405108624276778,2.157518180156405,0.26368768592111774,0.24601068488720937
MVI_20064,24,2,partial,90,0.5350260875259852,9.306075681466364,0.02943432578019737,0.3470324272469586
MVI_20064,24,3,partial,58,0.5526530089836789,21.20921790308612,0.4260509157747799,8.716735358395864
MVI_20064,24,5,partial,12,0.45899226334634197,14.810602702716006,7.961055333653021,12.017204159160896
MVI_20064,24,6,partial,59,0.3714022096931871,21.424569160751624,1.0137371359874954,15.965334459825227
MVI_20064,25,0,partial,10,3.8110345685489215,0.30962682895172144,0.18958952417467012,0.27501650898717284
MVI_20064,25,1,partial,118,0.20922203617204158,5.97275953099719,0.5982461145516751,1.0821984429266267
MVI_20064,25,3,partial,12,0.5324566622200272,22.417894006480335,1.9462638636607479,0.3230175461916003
MVI_20064,25,4,partial,58,0.23712236827316788,4.647683984244641,0.15442567643529917,0.1879750517508723
MVI_20064,26,0,partial,148,0.5718511514405826,10.26695513879682,0.0559351746945553,0.01740303892584932
MVI_20064,28,0,partial,41,0.6212420056110755,15.444009941596025,1.4454794308316137,2.478367123690177
MVI_20064,28,1,partial,11,1.1248778030024837,15.34805703375369,15.135141305334674,21.53699266322387
MVI_20064,28,2,partial,135,0.4714692158577712,12.97330560115311,0.3405280690970236,0.15813715234259124
MVI_20064,29,0,partial,40,3.6094634128410314,2.323872499274656,0.505989864464373,0.6822251742892211
MVI_20064,29,1,partial,71,0.5920644374688129,13.77484024268552,0.44054773387878193,0.2809021007900612
MVI_20064,29,2,partial,14,0.6271486910707025,21.629969190824337,10.906833057772959,21.509794075203956
MVI_20064,29,4,partial,6,0.9221365156955148,22.144907175593524,7.778610526891496,17.588751897776667
MVI_20064,29,5,partial,111,0.5038708557416408,20.670372842774473,0.5302609555018252,1.8407620511660927
MVI_20064,29,6,partial,6,1.1859954396490127,26.552442864267977,25.724555398143487,26.405681788972345
MVI_20064,29,7,partial,19,0.45165602191069776,6.469091643774649,1.6150639997184177,3.04565469680432
MVI_20064,29,8,partial,6,0.429969717854617,0.2964517535483318,0.1384744853161347,0.17889515436716039
MVI_20064,30,0,partial,77,2.54679269622222,3.717020366577651,0.10539686479874823,0.2476493159236659
MVI_20064,30,1,partial,32,1.2140201674629716,3.965128266161685,0.37929047508329233,0.3780007050754786
MVI_20064,30,2,partial,132,0.4220547315438134,12.120072049815665,0.30058075070850754,1.2640884453207517
MVI_20064,30,3,partial,15,0.38314617186076855,10.643630089882945,9.249955271695201,14.463264453474546
MVI_20064,30,4,partial,42,0.8128910187468197,7.985627425911421,0.516828811547859,0.8632774094864433
MVI_20064,30,5,partial,24,0.3269702418454892,20.05184614749444,1.058756885008803,4.710307695816212
MVI_20064,31,3,partial,16,0.6716006598060932,8.874466428807018,2.6305888345583193,5.668394090464216
MVI_20064,31,5,partial,37,0.8090283758801325,6.463642458404094,0.566322145149679,1.4415971512721681
MVI_20064,34,0,partial,105,2.814502206500723,3.507464932074285,0.06402903503711485,0.002440202362938414
MVI_20064,34,1,partial,20,0.7036032210179818,8.043454463771457,6.308488057476055,10.51479320637259
MVI_20064,34,2,partial,112,0.4906966305900023,17.65366637440078,0.15980466109712396,0.6993454085453872
MVI_20064,35,0,partial,200,0.4751708150206408,16.45851182794735,0.17422112461958136,0.395993075391914
MVI_20064,35,2,partial,11,0.440464389447709,23.397654676821105,10.500547809908076,24.042122046554656
MVI_20064,38,0,partial,39,1.4698083894584817,6.099831558480451,0.46009286837475155,0.28227318620163083
MVI_20064,38,1,partial,40,0.5904640106018137,7.526491423844443,0.5694710940869524,0.32002942714566585
MVI_20064,39,0,partial,307,1.3370952354816026,7.079626257168489,0.06309982637816905,0.06652706797807142
MVI_20064,43,0,partial,42,0.4901479210776828,12.20862651581925,0.5837625426674268,5.39015491956257
MVI_20064,45,0,partial,91,1.2816417051100242,8.084269528049036,0.044370380194254475,0.3142169291998218
MVI_20064,47,0,partial,44,1.1843385326277671,6.23477358756301,0.02600174699055674,0.47543907683664904
MVI_20065,6,0,partial,97,0.48920075393854906,10.433208899711891,0.4146942338844728,0.8783718433562275
MVI_20065,12,0,partial,21,2.247980813797154,1.5629589143661415,1.1295913833418332,1.2315802645848903
MVI_20065,14,0,partial,55,1.1428450659090954,4.023177051207103,0.1502019425816797,0.3526441126751766
MVI_20065,15,0,partial,148,0.5663984857765308,15.738564239164907,0.1215675242270107,0.3157638594243487
MVI_20065,15,1,partial,7,0.42467020630333896,11.346180228903451,9.453228808481098,13.975211363605917
MVI_20065,15,2,partial,51,0.779948377018426,5.309195667538818,0.009192001068522214,0.43776714430261354
MVI_20065,16,0,partial,11,0.6594928952785596,5.339342898396454,3.2781903515585107,5.816079775920556
MVI_20065,17,0,partial,30,0.8007897374463089,6.909447839844789,0.9932206886135131,2.91927944921284
MVI_20065,18,0,partial,6,0.2816563809225324,0.9365196588280751,0.4701122897701352,0.9257951894210402
MVI_20065,18,1,partial,99,0.54808813070341,10.631970589846636,0.6098305477773599,1.1683355841793206
MVI_20065,18,2,partial,9,0.5122589717487441,0.7287802365148087,0.1745260556589891,0.2611229153049764
MVI_20065,18,3,partial,62,1.8549665316606647,2.237904203948311,0.007092385645812696,0.1283303670780912
MVI_20065,19,0,partial,11,0.8171550551992249,10.415163957724047,10.04302638919596,17.3812289336954
MVI_20065,20,0,partial,21,0.5962346274199817,19.714918350974454,4.6118338696424805,7.667814466161692
MVI_20065,20,1,partial,181,0.78970782199841,7.4822148154156585,0.20196766318224263,0.4056606225142949
MVI_20065,21,0,partial,81,0.5771835509430974,10.433613979183836,0.06835060067930201,0.940462736972095
MVI_20065,23,0,partial,29,1.2529826592363305,4.981236283518294,0.9046538538798471,1.3304745517202796
MVI_20065,24,0,partial,23,1.1617943314624382,3.329608180958846,0.03502419642192971,0.06638044050896898
MVI_20065,26,0,partial,167,0.9647871370038372,7.870696350540877,0.07499068157873087,0.012777224065854019
MVI_20065,28,0,partial,31,1.0312060991574592,2.358886263486137,0.09819171119238253,0.31411967623579323
MVI_20065,30,0,partial,31,2.3788033316660093,4.611924106264072,0.8870063653517622,1.989204723751522
MVI_20065,30,1,partial,22,1.091501086641984,8.03857913521762,2.0706298009747535,3.095792758200968
MVI_20065,32,0,partial,52,0.7096940970201719,13.922893178670032,0.5790484476326363,1.2123371415413358
MVI_20065,34,0,partial,6,0.9806721403135186,34.25259791213533,17.160697154346316,37.92871290181703
MVI_20065,37,0,partial,41,1.5120257380392723,4.8162641039423635,0.5062703162458692,0.9242565998847001
MVI_20065,38,0,partial,155,1.69148944653535,3.7308818683165277,0.028405823878851023,0.04950720684440576
MVI_20065,39,0,partial,89,0.912743755942762,3.0907135662703,0.015402661559564303,0.003620500145517136
MVI_20065,40,0,partial,14,0.59967014933459,5.813347844609068,2.614419487108573,5.39076443057662
MVI_20065,41,0,partial,44,2.4709840220047417,2.605353346200628,0.21193448412661017,0.20826442639853482
MVI_20065,42,0,partial,21,1.0636937819928236,2.3794991270433696,0.16449508795045553,0.807717406935305
MVI_20065,46,0,partial,8,1.212373639857817,1.6877681821446822,1.5002316822404642,2.336145881971986
MVI_20065,48,0,partial,111,1.7767548294420847,7.410619152023046,0.005070531956186852,0.05209672208103696
MVI_20065,49,0,partial,71,0.5537163832426926,10.162379661907352,0.008004228755650163,0.15691742701508288
MVI_20065,52,0,partial,120,1.0623733773406654,4.445615700678849,0.011997727295063319,0.032987680688623074
MVI_20065,53,0,partial,24,2.2212467047959525,1.1652321603512736,0.09591065166076784,0.034115528370089174
MVI_20065,53,1,partial,6,1.2268745214551517,11.090036622594365,4.666010806409832,6.238308308248999
MVI_20065,53,2,partial,98,0.6902345256293074,5.9988730868013596,0.034779835341105146,0.011350184870467997
MVI_20065,54,0,partial,80,0.5791170308229383,12.48239993170995,0.0918753292850034,0.07361815291461399
MVI_20065,55,0,partial,16,0.24074817691221087,21.064785463950116,5.015038293947067,18.514407666209884
MVI_20065,56,0,partial,88,0.4909234497852538,10.410381297282873,0.09489515243180625,0.12772775934287353
MVI_20065,56,2,partial,12,1.0069947058760986,2.528070454062317,1.025672985074473,1.4395612201816745
MVI_20065,59,0,partial,166,0.41627632989666863,19.760363606562773,0.7362336971116306,0.14328338482968453
MVI_20065,63,0,partial,39,1.3142508610837518,4.853200494564322,0.02786822923609126,0.18629649887384422
MVI_20065,63,1,partial,102,1.003738045470241,3.154396145442702,0.07878739648669175,0.025632721045283663
MVI_20065,64,0,partial,233,0.858566510470313,4.662789924158517,0.01542532956823069,0.014359237897026462
MVI_20065,67,0,partial,11,0.5456059584218228,0.7661682525673978,0.5795311700550556,0.7032636863954387
MVI_20065,67,1,partial,22,0.33358400865658827,21.9253064592558,1.2837521766692064,8.294315637431884
MVI_20065,67,2,partial,19,0.5401838457711856,28.317462569327038,8.872073312385249,15.216833441898666
MVI_20065,67,3,partial,14,0.1914375316181358,17.152281932126733,13.132920779538122,17.880305139358736
MVI_20065,70,0,partial,9,0.2315000000000058,11.250000000026812,11.25,15.213705142819496
MVI_20065,70,1,partial,123,0.43382110948540153,8.905519258308408,0.2737594062893488,0.45969578196775984
MVI_20065,70,2,partial,79,1.4085979891326228,2.3950778371355343,0.1121968645414121,0.023413362383178322
MVI_20065,74,1,partial,24,0.6575620182395039,4.8618862452637215,0.6597181409111961,1.2369974433108855
MVI_20065,74,2,partial,41,1.6630192945460855,2.5107581185559233,0.06617555411704786,0.33452005912813987
MVI_39761,2,0,partial,70,4.163361881872592,1.1914822915273142,0.028297815126840868,0.06001674452613337
MVI_39771,11,0,partial,11,1.2362335441601902,3.207276123876782,1.328932648628164,2.2078487738442734
MVI_39771,18,0,partial,11,1.8989102773441708,30.064319601534244,2.3742701332461413,4.532666957893833
MVI_39771,24,1,partial,56,0.5985423191438544,7.066300927480046,0.1348042221890675,0.2900475787895653
MVI_39771,24,2,partial,11,0.8649815292952491,1.3923306682673384,0.12453642667701567,0.2713745037053925
MVI_39771,25,0,partial,60,0.6252513098693954,8.416139824922002,0.006337253636573359,0.04758295146889682
MVI_39781,10,0,partial,101,7.879319231937108,1.2319257359244682,0.0213962168348873,0.0260654542605056
MVI_39781,12,0,partial,34,7.856254773518058,0.8337288795657408,0.08220842152740994,0.14101564427495633
MVI_39781,13,0,partial,76,9.86289902862722,0.9570275520696689,0.05124762907901636,0.07227726624786192
MVI_39781,14,0,partial,81,9.656876184039117,0.983351247351495,0.036477323574639495,0.09167361729141169
MVI_39781,16,1,partial,47,2.1575150476703144,1.9281771487105221,0.15868526261324978,0.023729095093099457
MVI_39781,18,0,partial,37,4.88954579264379,0.8828693588451071,0.07801597373372549,0.07144143344749664
MVI_39781,19,0,partial,86,8.507896691481163,0.8238784403414454,0.029023203237560226,0.07035578824490668
MVI_39781,23,0,partial,91,8.70412139268398,0.8959347674716777,0.025137976737096956,0.02613082851198964
MVI_39781,26,0,partial,18,18.706959952323317,0.6571440718943532,0.3037784185557322,0.32016840476017416
MVI_39781,28,0,partial,53,1.8695835136938588,2.8307149522290485,0.10957773711810909,0.21735236203456657
MVI_39781,30,0,partial,75,2.303059599699098,3.0427309981620945,0.0032726643656279973,0.12762149882652168
MVI_39781,31,0,partial,116,6.769967212765472,1.2109715136416168,0.014895483502059029,0.03328599069537429
MVI_39781,34,0,partial,256,0.6329899615817225,20.05831588975534,0.0026661194069874583,0.1492699608267941
MVI_39781,35,0,partial,121,6.262151986047195,1.5363955334669541,0.02486468568539324,0.04573043716742915
MVI_39781,36,0,partial,111,6.401756284349004,0.7502893302905226,0.023772926305583978,0.043425629661648674
MVI_39781,37,0,partial,13,1.179540629743171,2.119499282044769,1.88518099195237,3.043630180697321
MVI_39781,37,1,partial,53,3.397254501596845,1.4226945992624267,0.04607508334533153,0.0013919047939484944
MVI_39781,38,0,partial,33,4.4567455662731525,3.649048979497109,0.46005307102488674,0.5618133835599252
MVI_39781,38,1,partial,10,0.7020149006712266,25.268886202131124,14.339286015105825,12.260184207889932
MVI_39781,38,3,partial,15,1.3095368486465218,5.770714959934324,1.5892879145642955,1.5172600012768913
MVI_39781,38,4,partial,16,1.588139856072766,6.47727094098454,0.3740381505257906,0.44922511652805613
MVI_39781,39,0,partial,121,6.21401215518495,1.683847966658108,0.016039455269288967,0.027925853048319
MVI_39781,40,0,partial,6,1.8625364649892802,0.01815332951056233,0.0,0.0033475909207166406
MVI_39781,41,0,partial,11,2.5316213368080556,12.867803448388566,2.932104184691243,7.2314507628283575
MVI_39781,41,1,partial,14,0.0,0.0,0.0,0.0
MVI_39781,41,2,partial,15,0.0,0.0,0.0,0.0
MVI_39781,41,3,partial,32,1.018978726697881,19.294862297383176,1.278908125699228,2.002099993096035
MVI_39781,42,0,partial,6,15.66315382462779,10.51863973389828,2.186319644000972,0.7388803826209575
MVI_39781,43,1,partial,10,0.1815272262291798,33.11567246292764,19.970111967367057,43.26025262892239
MVI_39781,43,2,partial,157,2.3222672375965314,2.9668213797214555,0.13100355864524277,0.21289575599320695
MVI_39781,45,0,partial,12,13.713775931263246,5.910663071184808,1.0899372588820024,1.918206513000169
MVI_39781,48,0,partial,6,11.765407154360556,9.146914506447454,0.055445184775006574,2.6052311392985383
MVI_39781,48,1,partial,30,3.1177572355627037,12.333142170276032,0.21611712813123501,1.4289439116104221
MVI_39781,49,0,partial,9,4.63315847524599,0.9474852158532696,0.9305013216655016,1.8625280914632723
MVI_39781,50,0,partial,30,12.01691266384947,2.368482080899732,0.26852028847034526,0.23940746602132817
MVI_39801,2,0,partial,19,2.3415404316501993,1.571582895830843,0.029619823156241527,0.27994861806082844
MVI_39801,2,1,partial,11,16.91168821489793,0.9248617689507093,0.34718927047949266,0.47824787294225857
MVI_39801,4,0,partial,22,1.898936347497766,4.585357781967893,0.17779913395490674,1.093236451904264
MVI_39801,4,1,partial,10,17.524180342848254,0.7978027327721584,0.10896898196061942,0.06932974011425856
MVI_39801,5,0,partial,61,8.789568346034944,0.9781084023605955,0.0015762421587409454,0.03748146547927001
MVI_39801,6,0,partial,101,7.338334980976259,1.4478027071518664,0.005644272733275204,0.027405100582525228
MVI_39801,7,0,partial,34,12.302231620986301,0.6672730083715234,0.036318374001353314,0.03631914440063086
MVI_39801,8,0,partial,8,14.768942625489299,0.44466887370141794,0.43603223969029076,0.5427799043891214
MVI_39801,9,0,partial,15,3.740719766809493,4.012327601366875,0.1720196567942463,0.47743334327849735
MVI_39801,9,1,partial,8,21.28205804180656,0.9428803458229528,0.9358028823111509,1.5062100240134753
MVI_39801,10,0,partial,8,14.635716725013477,0.5918075349823342,0.5883098072982198,0.7683538951720942
MVI_39801,11,0,partial,8,12.90582859444695,0.06987406172124708,0.04845677974372288,0.07016240977298642
MVI_39801,12,0,partial,10,2.433082111060452,2.067137657316809,2.0024734743780477,3.985878215365189
MVI_39801,12,1,partial,29,4.675970086521479,0.5827910790875667,0.032950916620350615,0.01084857086341719
MVI_39801,12,2,partial,11,15.269287954708352,0.8233197749681691,0.08378777907988172,0.1208908804742595
MVI_39801,13,0,partial,15,3.3942459653491492,1.0697698289438407,0.10806693824372202,0.24105573674572114
MVI_39801,13,1,partial,9,22.97449621614321,0.8922109151184643,0.05860906067888163,0.07976634798855921
MVI_39801,14,0,partial,96,7.629331166223097,0.7832311779171526,0.021224040401433882,0.033280276133864375
MVI_39801,15,0,partial,38,10.798936108472162,1.1428755412007559,0.06155848198060905,0.08835381191470894
MVI_39801,16,0,partial,18,2.7857012409211874,2.4693347910527668,0.326639360939748,0.23480103847418946
MVI_39801,16,1,partial,8,24.68930741191649,0.3742239055402793,0.22683838347416185,0.28364751946738676
MVI_39801,17,0,partial,45,2.798773391823156,1.1909522417007867,0.12410823307988005,0.09292156706969697
MVI_39801,17,1,partial,10,17.68184215450151,1.0254564886583468,0.06029126233819082,0.0885676287520449
MVI_39801,18,0,partial,25,9.932461581165795,2.7673779453323513,0.19466658964323794,0.31774447325317845
MVI_39801,19,0,partial,19,11.904782453010483,0.47716915490997613,0.07737743449272036,0.1392215879708803
MVI_39801,20,0,partial,23,2.8527538852876115,1.029403746834545,0.4143847814961399,0.5147293227983344
MVI_39801,20,1,partial,11,18.688227175021808,1.0241050684738238,0.35188183984723764,0.8568661881633354
MVI_39801,21,0,partial,12,13.226696855057325,0.6992392913337855,0.14485258585058783,0.15297858756974858
MVI_39801,22,0,partial,10,12.478576772908852,0.8065259942490186,0.46849115523051993,0.7164439420346675
MVI_39801,23,0,partial,7,1.9909358397320789,1.8593765948836534,1.0669488261609978,1.573705953765594
MVI_39801,23,1,partial,8,19.856416464489694,0.8130517111171648,0.8036283411341684,1.6061417001381542
MVI_39801,24,0,partial,12,10.421348208029412,0.521666407982605,0.3746790796204589,0.314061545653472
MVI_39801,25,0,partial,12,2.087143988216368,1.0088009607842983,0.38166055939904847,0.7026429373057141
MVI_39801,25,1,partial,9,18.820423790035658,1.113413173160164,0.5055741918652873,0.32500631286929227
MVI_39801,26,0,partial,26,2.325054081997422,3.940473601198442,0.21573280661942917,0.48154893724445963
MVI_39801,26,1,partial,12,14.936964941403295,1.117568662888037,0.6820753750948364,0.7480173953188373
MVI_39801,27,0,partial,86,8.229958514214728,0.7605984521023196,0.022271158654364197,0.041472492165063574
MVI_39801,28,0,partial,10,13.058462811281988,0.6584807241101094,0.4859220311783946,0.8915277558044501
MVI_39801,29,0,partial,9,12.687955910512272,0.10636002135543579,0.09270037751900025,0.18449061549575177
MVI_39801,29,1,partial,89,3.7361981849758767,0.6611158446845814,0.0518637082376562,0.032051655305615746
MVI_39801,30,0,partial,28,2.1533156033858405,1.801109526250417,0.39555522702765633,0.37525583426649733
MVI_39801,30,1,partial,13,15.020582766166783,0.828196542132527,0.05125794948301763,0.07885636057785769
MVI_39801,31,0,partial,12,10.58512766928376,1.2511397834851212,0.2961704115502626,0.2826726622675924
MVI_39801,31,1,partial,76,3.263178823791878,0.40761138105107664,0.06055831146336414,0.09535177603689843
MVI_39801,32,0,partial,27,2.2677240012563846,1.8741719059498574,0.5968892435949313,0.8031380114518355
MVI_39801,32,1,partial,12,15.194872546447924,0.4656989774396372,0.12275219164569857,0.3793589488096263
MVI_39801,33,0,partial,111,6.63576907739251,0.7845236633296574,0.007035319603763646,0.0010876802732198323
MVI_39801,34,0,partial,9,11.684525029429196,0.2371798884134785,0.21225265766739862,0.30977282770235504
MVI_39801,35,0,partial,126,5.921622057351766,0.7755082781689246,0.0036823858921025522,0.0217885089170174
MVI_39801,36,0,partial,23,2.5382075564457773,3.5068862644971346,0.7223214124588766,0.5147716365003434
MVI_39801,36,1,partial,12,16.424716940320973,1.8546866575249872,0.14162257114420893,0.06639624720011739
MVI_39801,37,0,partial,9,13.34547559360611,0.5399623703610804,0.3795690230835682,0.4774769401046729
MVI_39801,37,1,partial,17,1.5891246098013179,0.15770891645887405,0.021187406783876837,0.03379744168452126
MVI_39801,38,0,partial,11,12.086286712523492,1.191867356600865,0.31094145439035603,0.5574839152528691
MVI_39801,39,0,partial,10,11.956873129376477,0.1403425605321907,0.1381958333907053,0.2173895247769629
MVI_39801,39,1,partial,49,2.2025311942268635,0.6863481507389259,0.09551413664643837,0.1307775926958826
MVI_39801,40,0,partial,120,6.073681964944369,1.1547515498982286,0.005983389603045413,0.020385338861478235
MVI_39801,41,0,partial,17,2.7436507789882283,1.3959143390440105,0.012626776897944034,0.20791610214530734
MVI_39801,41,1,partial,7,23.90061216555635,0.5530610329388504,0.04393120268168089,0.056287420836831734
MVI_39801,42,0,partial,7,13.76400955929096,1.139074636902402,1.1253587431724112,1.4180975041741308
MVI_39801,43,0,partial,20,5.27078442792979,2.426353049797496,0.7686447904616862,1.1743671378282354
MVI_39811,1,0,partial,6,4.037143802965077,0.04162704635989058,0.0,0.0026250647415455384
MVI_39811,2,0,partial,51,5.932531511453303,0.7290150689905873,0.014411895555060181,0.050530650472922434
MVI_39811,3,0,partial,66,9.493055179169877,0.8370701156432544,0.062406493474792275,0.07801285925501698
MVI_39811,4,0,partial,12,10.204797121756911,0.9212295792390705,0.4154449325513798,0.29398734400882287
MVI_39811,5,0,partial,11,10.94939925675982,1.5941470689438724,0.9871611385024572,1.126262412016987
MVI_39811,6,0,partial,11,12.18875569203081,1.672920622699234,0.08599454546079868,0.10056852922810612
MVI_39811,7,1,partial,22,16.07571899440218,1.2472499099072731,0.15683030542972137,0.14678205489428248
MVI_39811,8,0,partial,18,14.650267793944455,1.3450966953019325,0.1977880836506508,0.2595874135943623
MVI_39811,9,0,partial,17,20.305452077663503,1.7306086602438306,0.4523188671351609,0.5455887216163928
MVI_39821,1,0,partial,17,2.7008010196287557,2.8897251092203833,1.6180560823728567,2.199614774737192
MVI_39821,1,1,partial,7,13.765549907823685,0.8203318519943573,0.5203003294123897,0.776754806029065
MVI_39821,3,0,partial,7,14.896981336678515,1.5494163044611573,0.9069408422666053,1.2856164131615258
MVI_39821,4,0,partial,18,2.539045131050167,0.942440772687826,0.17778885750441137,0.05283492966743858
MVI_39821,4,1,partial,9,14.370084054624153,5.784338950897865,0.6273337482526257,1.7319936982839277
MVI_39821,6,0,partial,21,2.7625663684288284,1.1546523831012947,0.19207181866290682,0.4084998983332736
MVI_39821,6,1,partial,7,15.493443525247272,3.199132906105101,2.013010829356401,2.9764110833101083
MVI_39821,7,0,partial,7,5.688342648500004,3.560857708567665,1.8318022624439416,2.4733887758841098
MVI_39821,8,0,partial,21,2.3587016078971947,1.98233061148149,0.17344464035554488,0.5536607191824714
MVI_39821,8,1,partial,6,12.495194425716036,3.9164092876485257,1.6083895495757154,2.33965456871062
MVI_39821,9,0,partial,25,2.2278776290037814,3.382706835133686,0.09865239163024908,0.14707061324132545
MVI_39821,9,1,partial,9,13.829324234063137,1.7284894894382186,1.716528479810684,2.494674148613949
MVI_39821,10,0,partial,10,5.666486834512186,4.530337259613556,1.4105261323215936,3.2451389729011146
MVI_39821,11,0,partial,16,2.277975245803276,0.7082720096210186,0.405090803519615,0.6396114561845331
MVI_39821,11,1,partial,7,14.240531163943588,1.8076649244456704,1.1498492493162489,1.6911509061043268
MVI_39821,12,0,partial,9,6.365184582470713,4.0753801447785145,0.8355719763356833,0.8085128703039459
MVI_39821,13,0,partial,52,2.22397725685145,2.1338980232666893,0.07995009863440326,0.08293943737287346
MVI_39821,13,1,partial,37,6.38492228911422,3.5479156220355157,0.1538635052390425,0.2760615250412266
MVI_39821,14,0,partial,21,2.12972149621099,2.777059328535226,0.39719740054217784,0.3744287762320581
MVI_39821,15,0,partial,27,9.308425407718932,0.7779768634818185,0.09212611265767581,0.19646272627678593
MVI_39821,16,0,partial,27,1.9427231794172026,2.428385351642597,0.3582900133078412,0.4639634086686292
MVI_39821,16,1,partial,9,12.786130304992987,1.6966057239263472,1.6879420724913343,2.4633468590676375
MVI_39821,17,0,partial,131,5.674812426726913,1.7894577788854162,0.0071775514446441625,0.0015686589635451088
MVI_39821,18,0,partial,16,5.236452709723021,1.2594815778519106,0.051611620017406525,0.0632773912441852
MVI_39821,19,0,partial,18,2.609491051229219,1.8488044607283118,0.06260905357395583,0.4530939042072122
MVI_39821,19,1,partial,8,13.045769150306855,1.1343539708643158,0.753514465673886,0.9729916134848055
MVI_39821,20,0,partial,30,1.7111181129642483,2.9759757618820277,0.2763523334621104,1.1045916793435169
MVI_39821,20,1,partial,6,12.541968581439413,3.0587806896289322,0.4184754334546887,0.8368239787106692
MVI_39821,21,0,partial,24,2.2763485973222854,0.876814077565766,0.25411991311562443,0.4517995121600525
MVI_39821,21,1,partial,8,11.815042797976378,0.5618001150368477,0.3193334858465208,0.4289014068957894
MVI_39821,22,0,partial,98,6.469073326128875,0.9398284817074493,0.00439165605772924,0.018547607330536998
MVI_39821,23,0,partial,101,7.0114704559551,0.7483321125394938,0.0024688854378645125,0.010454344714080833
MVI_39821,24,0,partial,18,3.0667221834176637,6.60304487835219,0.9193987567614441,0.5041377561869023
MVI_39821,24,1,partial,21,4.694476878183365,1.4804329198356847,0.09556663520329053,0.010992166325492787
MVI_39821,24,2,partial,26,3.3053252664575066,1.858823211985272,0.3485264773049802,0.5104727015868177
MVI_39821,25,0,partial,27,1.965424864321604,0.8943177830850948,0.05234705437639469,0.11802487936315306
MVI_39821,25,1,partial,11,10.380330234289877,4.763067465848564,1.1758634509592287,1.9464269864121757
MVI_39821,26,0,partial,19,11.24252620033925,1.6017316947821258,0.14617149794831533,0.15997040099989623
MVI_39821,26,1,partial,6,7.350061460785024,0.9258223694324303,0.9143736796000479,1.2281679020562293
MVI_39821,26,2,partial,13,4.723531719541197,1.312254711314846,0.4450598447893277,0.8708083012536715
MVI_39821,27,0,partial,40,10.002965897668242,1.3664281078342093,0.036992847441398184,0.05814489363740439
MVI_39821,28,0,partial,24,2.193655778964912,3.0093915811120047,0.32162293617330556,0.23346468148760421
MVI_39821,29,0,partial,49,5.625000265307658,1.3242142787478037,0.2113582955997342,0.3330509400465405
MVI_39821,30,0,partial,43,8.603971692313857,1.09352056261807,0.07079176114979238,0.09816022388350047
MVI_39821,31,0,partial,24,2.096055797832131,3.2937858431045823,0.09064304522198839,0.5165506085161838
MVI_39821,32,0,partial,8,5.324151750836705,5.992788082380998,1.1492378305801558,1.8523172064690956
MVI_39821,33,0,partial,15,13.133479305709704,0.637847269792832,0.06225832603926811,0.13768292836798696
