video,track_id,vehicle_type
MVI_40172,80,car
MVI_40172,81,car
MVI_40172,82,car
MVI_40172,83,car
MVI_40172,84,car
MVI_40172,85,car
MVI_40172,86,car
MVI_40172,87,car
MVI_40172,88,car
MVI_40172,89,car
MVI_40172,90,car
MVI_40172,91,van
MVI_40172,92,car
MVI_40172,93,car
MVI_40172,94,bus
MVI_40172,95,car
MVI_40172,96,car
MVI_40172,97,car
MVI_40172,99,car
MVI_40172,100,car
MVI_40172,101,car
MVI_40172,102,car
MVI_40172,105,car
MVI_40181,1,car
MVI_40181,2,car
MVI_40181,3,bus
MVI_40181,4,car
MVI_40181,5,car
MVI_40181,6,car
MVI_40181,7,car
MVI_40181,8,bus
MVI_40181,9,car
MVI_40181,10,car
MVI_40181,11,car
MVI_40181,12,car
MVI_40181,13,van
MVI_40181,14,car
MVI_40181,15,van
MVI_40181,16,car
MVI_40181,17,car
MVI_40181,18,car
MVI_40181,19,car
MVI_40181,20,van
MVI_40181,21,car
MVI_40181,22,car
MVI_40181,23,car
MVI_40181,24,car
MVI_40181,25,car
MVI_40181,26,car
MVI_40181,27,car
MVI_40181,28,car
MVI_40181,29,others
MVI_40181,30,car
MVI_40181,31,car
MVI_40181,32,car
MVI_40181,33,car
MVI_40181,34,car
MVI_40181,35,car
MVI_40181,36,car
MVI_40181,37,car
MVI_40181,38,car
MVI_40181,39,car
MVI_40181,40,car
MVI_40181,41,car
MVI_40181,42,car
MVI_40181,43,van
MVI_40181,44,car
MVI_40181,45,car
MVI_40181,46,car
MVI_40181,47,car
MVI_40181,48,car
MVI_40181,49,van
MVI_40181,50,car
MVI_40181,51,car
MVI_40181,52,car
MVI_40181,53,car
MVI_40181,54,car
MVI_40181,55,car
MVI_40181,56,car
MVI_40181,57,bus
MVI_40181,58,van
MVI_40181,59,car
MVI_40181,60,car
MVI_40181,61,car
MVI_40181,62,car
MVI_40181,63,car
MVI_40181,64,bus
MVI_40181,65,car
MVI_40181,66,car
MVI_40181,67,bus
MVI_40181,68,car
MVI_40181,69,car
MVI_40181,70,car
MVI_40181,71,car
MVI_40181,72,car
MVI_40181,73,car
MVI_40181,74,car
MVI_40181,75,car
MVI_40181,76,car
MVI_40181,77,car
MVI_40181,78,car
MVI_40181,79,car
MVI_40181,80,car
MVI_40181,81,bus
MVI_40181,82,car
MVI_40181,83,van
MVI_40181,84,car
MVI_40181,85,car
MVI_40181,86,van
MVI_40191,1,car
MVI_40191,2,van
MVI_40191,3,car
MVI_40191,4,car
MVI_40191,5,car
MVI_40191,6,car
MVI_40191,7,car
MVI_40191,8,car
MVI_40191,9,car
MVI_40191,10,car
MVI_40191,11,car
MVI_40191,12,van
MVI_40191,13,car
MVI_40191,14,car
MVI_40191,15,car
MVI_40191,16,car
MVI_40191,17,car
MVI_40191,18,car
MVI_40191,19,van
MVI_40191,20,car
MVI_40191,21,van
MVI_40191,22,car
MVI_40191,23,car
MVI_40191,24,car
MVI_40191,25,car
MVI_40191,26,van
MVI_40191,27,car
MVI_40191,28,car
MVI_40191,29,car
MVI_40191,30,car
MVI_40191,31,car
MVI_40191,32,car
MVI_40191,33,car
MVI_40191,34,car
MVI_40191,35,car
MVI_40191,36,car
MVI_40191,37,car
MVI_40191,38,car
MVI_40191,39,car
MVI_40191,40,car
MVI_40191,41,car
MVI_40191,42,car
MVI_40191,43,car
MVI_40191,44,car
MVI_40191,45,car
MVI_40191,46,car
MVI_40191,47,car
MVI_40191,48,car
MVI_40191,49,car
MVI_40191,50,car
MVI_40191,51,car
MVI_40191,52,car
MVI_40191,53,van
MVI_40191,54,van
MVI_40191,55,car
MVI_40191,56,car
MVI_40191,57,car
MVI_40191,58,car
MVI_40191,59,car
MVI_40191,60,car
MVI_40191,61,car
MVI_40191,62,car
MVI_40191,63,car
MVI_40191,64,car
MVI_40191,65,car
MVI_40191,66,car
MVI_40191,67,car
MVI_40191,68,car
MVI_40191,69,others
MVI_40191,70,car
MVI_40191,71,car
MVI_40191,72,car
MVI_40191,73,car
MVI_40191,74,car
MVI_40191,75,car
MVI_40191,76,car
MVI_40191,77,car
MVI_40191,78,car
MVI_40191,79,car
MVI_40191,80,car
MVI_40191,81,car
MVI_40191,82,car
MVI_40191,83,car
MVI_40191,84,car
MVI_40191,85,car
MVI_40191,86,car
MVI_40191,87,van
MVI_40191,88,car
MVI_40191,89,car
MVI_40191,90,car
MVI_40191,91,car
MVI_40191,92,car
MVI_40191,93,car
MVI_40191,94,car
MVI_40191,95,car
MVI_40191,96,car
MVI_40191,97,car
MVI_40191,98,van
MVI_40191,99,car
MVI_40191,100,van
MVI_40191,101,car
MVI_40191,102,car
MVI_40191,103,car
MVI_40191,104,van
MVI_40191,105,car
MVI_40191,106,van
MVI_40191,107,van
MVI_40191,108,van
MVI_40191,109,car
MVI_40191,110,car
MVI_40191,111,car
MVI_40191,112,car
MVI_40191,113,car
MVI_40191,114,van
MVI_40191,116,car
MVI_40191,117,car
MVI_40191,118,car
MVI_40191,119,van
MVI_40191,120,van
MVI_40191,121,van
MVI_40191,122,car
MVI_40191,123,car
MVI_40191,124,car
MVI_40191,125,car
MVI_40191,126,van
MVI_40191,127,car
MVI_40191,128,car
MVI_40191,129,car
MVI_40191,130,car
MVI_40191,131,car
MVI_40191,132,car
MVI_40191,133,van
MVI_40191,134,car
MVI_40191,135,car
MVI_40191,136,car
MVI_40191,137,van
MVI_40191,138,car
MVI_40191,139,car
MVI_40191,140,car
MVI_40191,141,van
MVI_40191,142,car
MVI_40191,143,car
MVI_40191,144,car
MVI_40191,145,car
MVI_40191,146,van
MVI_40191,147,car
MVI_40191,148,car
MVI_40191,149,car
MVI_40191,150,car
MVI_40191,151,van
MVI_40191,152,car
MVI_40191,153,car
MVI_40191,154,car
MVI_40191,155,car
MVI_40191,156,car
MVI_40191,157,car
MVI_40191,158,car
MVI_40191,159,car
MVI_40191,160,car
MVI_40191,161,car
MVI_40191,162,car
MVI_40191,163,car
MVI_40191,164,car
MVI_40191,165,car
MVI_40191,166,car
MVI_40191,167,car
MVI_40191,168,car
MVI_40191,169,van
MVI_40191,170,car
MVI_40191,171,car
MVI_40191,172,car
MVI_40191,173,car
MVI_40191,174,car
MVI_40191,175,car
MVI_40191,176,car
MVI_40191,177,car
MVI_40191,178,van
MVI_40191,179,car
MVI_40191,180,car
MVI_40191,181,car
MVI_40191,182,car
MVI_40191,183,car
MVI_40191,184,car
MVI_40191,185,car
MVI_40191,186,van
MVI_40191,187,car
MVI_40191,188,car
MVI_40191,189,car
MVI_40191,190,car
MVI_40191,191,car
MVI_40191,192,car
MVI_40191,193,car
MVI_40191,194,car
MVI_40191,195,car
MVI_40191,196,van
MVI_40191,197,car
MVI_40191,198,car
MVI_40191,199,van
MVI_40191,200,car
MVI_40191,201,car
MVI_40191,202,car
MVI_40191,203,car
MVI_40191,204,car
MVI_40191,205,car
MVI_40191,206,car
MVI_40191,207,car
MVI_40191,208,car
MVI_40191,209,car
MVI_40191,210,car
MVI_40191,211,car
MVI_40191,212,car
MVI_40191,213,car
MVI_40191,214,car
MVI_40191,215,car
MVI_40191,216,car
MVI_40191,217,car
MVI_40191,218,car
MVI_40191,219,van
MVI_40191,220,car
MVI_40191,221,car
MVI_40191,222,car
MVI_40191,223,car
MVI_40191,224,car
MVI_40191,225,car
MVI_40191,226,car
MVI_40191,227,car
MVI_40191,228,car
MVI_40191,229,car
MVI_40191,230,van
MVI_40191,231,car
MVI_40191,232,car
MVI_40191,233,car
MVI_40191,234,car
MVI_40191,235,car
MVI_40191,236,car
MVI_40191,237,car
MVI_40191,238,car
MVI_40191,239,car
MVI_40191,240,car
MVI_40191,241,car
MVI_40191,242,car
MVI_40191,243,van
MVI_40191,244,car
MVI_40191,245,car
MVI_40191,246,van
MVI_40191,247,car
MVI_40191,248,car
MVI_40191,249,van
MVI_40191,250,car
MVI_40191,251,car
MVI_40191,252,car
MVI_40191,253,car
MVI_40191,254,car
MVI_40191,255,car
MVI_40191,256,car
MVI_40191,257,car
MVI_40191,258,car
MVI_40191,259,car
MVI_40191,260,car
MVI_40191,261,car
MVI_40191,262,van
MVI_40191,263,car
MVI_40191,264,car
MVI_40191,265,van
MVI_40191,266,car
MVI_40191,267,car
MVI_40191,268,car
MVI_40191,269,car
MVI_40191,270,car
MVI_40191,271,car
MVI_40191,272,car
MVI_40191,273,car
MVI_40191,274,car
MVI_40191,275,car
MVI_40191,276,car
MVI_40191,277,car
MVI_40191,278,van
MVI_40191,279,car
MVI_40191,280,car
MVI_40191,281,car
MVI_40191,282,car
MVI_40191,283,car
MVI_40191,284,car
MVI_40191,285,car
MVI_40191,286,car
MVI_40191,287,car
MVI_40191,288,car
MVI_40191,289,car
MVI_40191,290,car
MVI_40191,291,car
MVI_40191,292,car
MVI_40191,293,car
MVI_40191,294,car
MVI_40191,295,car
MVI_40191,296,car
MVI_40191,297,van
MVI_40191,298,car
MVI_40191,299,car
MVI_40191,300,car
MVI_40191,301,car
MVI_40191,302,car
MVI_40191,303,car
MVI_40191,304,car
MVI_40191,305,car
MVI_40191,306,car
MVI_40191,307,car
MVI_40191,308,car
MVI_40191,309,car
MVI_40191,310,car
MVI_40191,311,car
MVI_40191,312,car
MVI_40191,313,car
MVI_40191,314,car
MVI_40191,315,car
MVI_40191,316,car
MVI_40191,317,car
MVI_40191,318,car
MVI_40191,319,car
MVI_40191,320,car
MVI_40191,321,van
MVI_40191,322,van
MVI_40191,323,car
MVI_40191,324,car
MVI_40191,325,car
MVI_40191,326,car
MVI_40191,327,car
MVI_40191,328,car
MVI_40191,329,van
MVI_40191,330,car
MVI_40191,331,car
MVI_40191,332,car
MVI_40191,333,car
MVI_40191,334,car
MVI_40191,335,car
MVI_40191,336,car
MVI_40191,337,car
MVI_40191,338,car
MVI_40191,339,car
MVI_40191,340,car
MVI_40191,341,car
MVI_40192,1,car
MVI_40192,2,car
MVI_40192,3,car
MVI_40192,4,car
MVI_40192,5,car
MVI_40192,6,car
MVI_40192,7,car
MVI_40192,8,car
MVI_40192,9,car
MVI_40192,10,car
MVI_40192,11,van
MVI_40192,12,car
MVI_40192,13,car
MVI_40192,14,car
MVI_40192,15,car
MVI_40192,16,car
MVI_40192,17,car
MVI_40192,18,car
MVI_40192,19,car
MVI_40192,20,car
MVI_40192,21,car
MVI_40192,22,car
MVI_40192,23,car
MVI_40192,24,car
MVI_40192,25,van
MVI_40192,26,car
MVI_40192,27,car
MVI_40192,28,van
MVI_40192,29,car
MVI_40192,30,car
MVI_40192,31,car
MVI_40192,32,van
MVI_40192,33,car
MVI_40192,34,car
MVI_40192,35,car
MVI_40192,36,van
MVI_40192,37,car
MVI_40192,38,car
MVI_40192,39,car
MVI_40192,40,car
MVI_40192,41,car
MVI_40192,42,car
MVI_40192,43,car
MVI_40192,44,car
MVI_40192,45,car
MVI_40192,46,car
MVI_40192,47,car
MVI_40192,48,car
MVI_40192,49,car
MVI_40192,50,car
MVI_40192,51,car
MVI_40192,52,car
MVI_40192,53,car
MVI_40192,54,car
MVI_40192,55,car
MVI_40192,56,car
MVI_40192,57,car
MVI_40192,58,car
MVI_40192,59,car
MVI_40192,60,car
MVI_40192,61,car
MVI_40192,62,car
MVI_40192,63,van
MVI_40192,64,car
MVI_40192,65,van
MVI_40192,66,car
MVI_40192,67,car
MVI_40192,68,car
MVI_40192,69,car
MVI_40192,70,van
MVI_40192,71,car
MVI_40192,72,car
MVI_40192,73,car
MVI_40192,74,van
MVI_40192,75,car
MVI_40192,76,car
MVI_40192,77,car
MVI_40192,78,car
MVI_40192,79,van
MVI_40192,80,car
MVI_40192,81,car
MVI_40192,82,van
MVI_40192,83,van
MVI_40192,84,van
MVI_40192,85,car
MVI_40192,86,car
MVI_40192,87,car
MVI_40192,88,van
MVI_40192,89,car
MVI_40192,90,car
MVI_40192,91,car
MVI_40192,92,car
MVI_40192,93,car
MVI_40192,94,car
MVI_40192,95,car
MVI_40192,96,car
MVI_40192,97,car
MVI_40192,98,car
MVI_40192,99,car
MVI_40192,100,car
MVI_40192,101,car
MVI_40192,102,car
MVI_40192,103,car
MVI_40192,104,car
MVI_40192,105,van
MVI_40192,106,car
MVI_40192,107,van
MVI_40192,108,car
MVI_40192,109,van
MVI_40192,110,car
MVI_40192,111,car
MVI_40192,112,car
MVI_40192,113,van
MVI_40192,114,car
MVI_40192,115,car
MVI_40192,116,car
MVI_40192,117,car
MVI_40192,118,car
MVI_40192,119,others
MVI_40192,120,car
MVI_40192,121,car
MVI_40192,122,car
MVI_40192,123,car
MVI_40192,124,car
MVI_40192,125,van
MVI_40192,126,car
MVI_40192,127,car
MVI_40192,128,car
MVI_40192,129,car
MVI_40192,130,car
MVI_40192,131,car
MVI_40192,132,car
MVI_40192,133,car
MVI_40192,134,car
MVI_40192,135,car
MVI_40192,136,car
MVI_40192,137,car
MVI_40192,138,car
MVI_40192,139,car
MVI_40192,140,car
MVI_40192,141,car
MVI_40192,142,car
MVI_40192,143,car
MVI_40192,144,car
MVI_40192,145,car
MVI_40192,146,car
MVI_40192,147,car
MVI_40192,148,car
MVI_40192,149,van
MVI_40192,150,car
MVI_40192,151,car
MVI_40192,152,van
MVI_40192,153,car
MVI_40192,154,car
MVI_40192,155,van
MVI_40192,156,car
MVI_40192,157,car
MVI_40192,158,car
MVI_40192,159,others
MVI_40192,160,car
MVI_40192,161,car
MVI_40192,162,car
MVI_40192,163,car
MVI_40192,164,car
MVI_40192,165,car
MVI_40192,166,car
MVI_40192,167,van
MVI_40192,168,car
MVI_40192,169,car
MVI_40192,170,car
MVI_40192,171,car
MVI_40192,172,van
MVI_40192,173,car
MVI_40192,174,car
MVI_40192,175,car
MVI_40192,176,car
MVI_40192,177,car
MVI_40192,178,car
MVI_40192,179,car
MVI_40192,180,car
MVI_40192,181,car
MVI_40192,182,car
MVI_40192,183,car
MVI_40192,184,car
MVI_40192,185,car
MVI_40192,186,car
MVI_40192,187,car
MVI_40192,188,car
MVI_40192,189,car
MVI_40192,190,car
MVI_40192,191,car
MVI_40192,192,car
MVI_40192,193,van
MVI_40192,194,car
MVI_40192,195,car
MVI_40192,196,car
MVI_40192,197,car
MVI_40192,198,car
MVI_40192,199,car
MVI_40192,200,car
MVI_40192,201,car
MVI_40192,202,van
MVI_40192,203,car
MVI_40192,204,car
MVI_40192,205,car
MVI_40192,206,car
MVI_40192,207,car
MVI_40192,208,car
MVI_40192,209,car
MVI_40192,210,car
MVI_40192,211,car
MVI_40192,212,car
MVI_40192,213,car
MVI_40192,214,van
MVI_40192,215,car
MVI_40192,216,car
MVI_40192,217,car
MVI_40192,218,car
MVI_40192,219,car
MVI_40192,220,car
MVI_40192,221,car
MVI_40192,222,car
MVI_40192,223,car
MVI_40192,224,car
MVI_40192,225,car
MVI_40192,226,van
MVI_40192,227,car
MVI_40192,228,car
MVI_40192,229,car
MVI_40192,230,car
MVI_40192,231,van
MVI_40192,232,car
MVI_40192,233,car
MVI_40192,234,car
MVI_40192,236,van
MVI_40192,237,bus
MVI_40192,238,bus
MVI_40192,239,car
MVI_40192,240,bus
MVI_40192,241,car
MVI_40192,242,van
MVI_40192,243,car
MVI_40192,244,car
MVI_40192,245,car
MVI_40192,246,car
MVI_40192,247,van
MVI_40192,248,van
MVI_40192,249,van
MVI_40192,250,car
MVI_40192,251,car
MVI_40192,252,van
MVI_40192,253,car
MVI_40192,254,car
MVI_40192,255,van
MVI_40192,256,car
MVI_40192,257,car
MVI_40192,258,car
MVI_40192,259,car
MVI_40192,260,car
MVI_40192,261,car
MVI_40192,262,van
MVI_40192,263,car
MVI_40192,264,van
MVI_40192,265,car
MVI_40192,266,car
MVI_40192,267,car
MVI_40192,268,van
MVI_40192,269,car
MVI_40192,271,car
MVI_40192,272,car
MVI_40192,273,car
MVI_40192,274,car
MVI_40192,275,car
MVI_40192,276,car
MVI_40192,277,car
MVI_40192,278,car
MVI_40192,279,car
MVI_40192,280,car
MVI_40192,281,car
MVI_40192,282,car
MVI_40192,283,car
MVI_40192,284,van
MVI_40192,285,van
MVI_40192,286,car
MVI_40192,287,car
MVI_40192,288,car
MVI_40192,289,car
MVI_40192,290,car
MVI_40192,291,car
MVI_40192,292,car
MVI_40192,293,car
MVI_40192,294,van
MVI_40192,295,car
MVI_40192,296,car
MVI_40192,297,car
MVI_40192,298,car
MVI_40192,299,car
MVI_40192,300,car
MVI_40192,301,car
MVI_40192,302,car
MVI_40192,303,car
MVI_40192,304,car
MVI_40192,305,van
MVI_40192,306,car
MVI_40192,307,car
MVI_40192,308,van
MVI_40192,309,car
MVI_40192,310,car
MVI_40192,311,car
MVI_40192,312,car
MVI_40192,313,car
MVI_40192,314,car
MVI_40192,315,car
MVI_40201,1,car
MVI_40201,2,car
MVI_40201,3,van
MVI_40201,4,car
MVI_40201,5,car
MVI_40201,6,van
MVI_40201,7,car
MVI_40201,8,car
MVI_40201,9,car
MVI_40201,10,car
MVI_40201,11,car
MVI_40201,12,van
MVI_40201,13,car
MVI_40201,14,car
MVI_40201,15,car
MVI_40201,16,car
MVI_40201,17,car
MVI_40201,18,van
MVI_40201,19,car
MVI_40201,20,car
MVI_40201,21,car
MVI_40201,22,car
MVI_40201,23,car
MVI_40201,24,car
MVI_40201,25,car
MVI_40201,26,car
MVI_40201,27,car
MVI_40201,28,car
MVI_40201,29,car
MVI_40201,30,car
MVI_40201,31,car
MVI_40201,32,car
MVI_40201,33,car
MVI_40201,34,van
MVI_40201,35,car
MVI_40201,36,car
MVI_40201,37,car
MVI_40201,38,car
MVI_40201,39,car
MVI_40201,40,car
MVI_40201,41,car
MVI_40201,42,car
MVI_40201,43,car
MVI_40201,44,car
MVI_40201,45,car
MVI_40201,46,car
MVI_40201,47,car
MVI_40201,48,car
MVI_40201,49,car
MVI_40201,50,car
MVI_40201,51,car
MVI_40201,52,van
MVI_40201,53,car
MVI_40201,54,car
MVI_40201,55,car
MVI_40201,56,car
MVI_40201,57,car
MVI_40201,58,car
MVI_40201,59,car
MVI_40201,60,car
MVI_40201,61,car
MVI_40201,62,car
MVI_40201,63,car
MVI_40201,64,car
MVI_40201,65,car
MVI_40201,66,car
MVI_40201,67,car
MVI_40201,68,car
MVI_40201,69,car
MVI_40201,70,car
MVI_40201,71,car
MVI_40201,72,car
MVI_40201,73,car
MVI_40201,74,car
MVI_40201,75,car
MVI_40201,76,car
MVI_40201,77,car
MVI_40201,78,car
MVI_40201,79,car
MVI_40201,80,car
MVI_40201,81,car
MVI_40201,82,car
MVI_40201,83,car
MVI_40201,84,car
MVI_40201,85,car
MVI_40201,86,car
MVI_40201,87,car
MVI_40201,88,car
MVI_40201,89,van
MVI_40201,90,car
MVI_40201,91,car
MVI_40201,92,car
MVI_40201,93,car
MVI_40201,94,car
MVI_40201,95,car
MVI_40201,96,car
MVI_40201,97,car
MVI_40201,98,car
MVI_40201,99,car
MVI_40201,100,car
MVI_40201,101,car
MVI_40201,102,car
MVI_40201,103,car
MVI_40201,104,car
MVI_40201,105,car
MVI_40201,106,van
MVI_40201,107,car
MVI_40201,108,car
MVI_40201,109,car
MVI_40201,110,car
MVI_40201,111,car
MVI_40201,112,van
MVI_40201,113,car
MVI_40201,114,car
MVI_40201,115,car
MVI_40201,116,car
MVI_40201,117,car
MVI_40201,118,car
MVI_40201,119,car
MVI_40201,120,car
MVI_40201,121,car
MVI_40201,122,car
MVI_40201,123,car
MVI_40201,124,car
MVI_40201,125,car
MVI_40201,126,car
MVI_40201,127,car
MVI_40204,1,car
MVI_40204,2,car
MVI_40204,3,car
MVI_40204,4,car
MVI_40204,5,car
MVI_40204,6,car
MVI_40204,7,car
MVI_40204,8,car
MVI_40204,9,car
MVI_40204,10,car
MVI_40204,11,car
MVI_40204,12,car
MVI_40204,13,car
MVI_40204,14,car
MVI_40204,15,car
MVI_40204,16,car
MVI_40204,17,car
MVI_40204,18,car
MVI_40204,19,car
MVI_40204,20,car
MVI_40204,21,car
MVI_40204,22,car
MVI_40204,23,car
MVI_40204,24,car
MVI_40204,25,car
MVI_40204,26,car
MVI_40204,27,car
MVI_40204,28,car
MVI_40204,29,car
MVI_40204,30,car
MVI_40204,31,van
MVI_40204,32,car
MVI_40204,33,car
MVI_40204,34,car
MVI_40204,35,car
MVI_40204,36,van
MVI_40204,37,car
MVI_40204,38,car
MVI_40204,39,car
MVI_40204,40,van
MVI_40204,41,car
MVI_40204,42,car
MVI_40204,43,car
MVI_40204,44,car
MVI_40204,45,car
MVI_40204,46,car
MVI_40204,47,car
MVI_40204,48,car
MVI_40204,49,car
MVI_40204,50,car
MVI_40204,51,car
MVI_40204,52,car
MVI_40204,53,car
MVI_40204,54,van
MVI_40204,55,car
MVI_40204,56,car
MVI_40204,57,van
MVI_40204,58,car
MVI_40204,59,car
MVI_40204,60,car
MVI_40204,61,car
MVI_40204,62,car
MVI_40204,63,car
MVI_40204,64,car
MVI_40204,65,car
MVI_40204,66,car
MVI_40204,67,car
MVI_40204,68,car
MVI_40204,69,bus
MVI_40204,70,van
MVI_40204,71,car
MVI_40204,72,car
MVI_40204,73,car
MVI_40204,74,car
MVI_40204,75,van
MVI_40204,76,car
MVI_40204,77,car
MVI_40204,78,car
MVI_40204,79,car
MVI_40204,80,car
MVI_40204,81,car
MVI_40204,82,car
MVI_40204,83,car
MVI_40204,84,car
MVI_40204,85,car
MVI_40204,86,car
MVI_40204,87,car
MVI_40204,88,car
MVI_40204,89,car
MVI_40204,90,car
MVI_40204,91,car
MVI_40204,92,car
MVI_40204,93,car
MVI_40204,94,bus
MVI_40204,95,car
MVI_40204,96,van
MVI_40204,97,car
MVI_40204,98,car
MVI_40204,99,car
MVI_40204,100,car
MVI_40204,101,car
MVI_40204,102,car
MVI_40204,103,car
MVI_40204,104,car
MVI_40204,105,car
MVI_40204,106,car
MVI_40204,107,car
MVI_40204,108,car
MVI_40204,109,car
MVI_40204,110,car
MVI_40204,111,van
MVI_40204,112,car
MVI_40204,113,car
MVI_40204,114,car
MVI_40204,115,van
MVI_40204,116,car
MVI_40204,117,car
MVI_40204,118,car
MVI_40204,119,van
MVI_40204,120,car
MVI_40204,121,car
MVI_40204,122,car
MVI_40204,123,car
MVI_40204,124,car
MVI_40204,125,car
MVI_40204,126,car
MVI_40204,127,car
MVI_40204,128,car
MVI_40204,129,car
MVI_40204,130,car
MVI_40204,131,van
MVI_40204,132,van
MVI_40204,133,car
MVI_40204,134,car
MVI_40204,135,van
MVI_40204,136,car
MVI_40204,137,van
MVI_40204,138,car
MVI_40204,139,car
MVI_40204,140,car
MVI_40204,141,van
MVI_40204,142,car
MVI_40204,143,car
MVI_40204,144,van
MVI_40204,145,car
MVI_40204,146,car
MVI_40204,147,car
MVI_40204,148,car
MVI_40204,149,car
MVI_40204,150,car
MVI_40204,151,car
MVI_40204,152,car
MVI_40204,153,van
MVI_40204,154,car
MVI_40204,155,car
MVI_40204,156,car
MVI_40204,157,car
MVI_40204,158,car
MVI_40204,159,car
MVI_40204,160,car
MVI_40204,161,car
MVI_40204,162,car
MVI_40204,163,car
MVI_40204,164,car
MVI_40204,165,car
MVI_40204,166,car
MVI_40204,167,van
MVI_40204,168,car
MVI_40204,169,car
MVI_40204,170,car
MVI_40204,171,van
MVI_40204,172,car
MVI_40204,173,car
MVI_40204,174,car
MVI_40204,175,van
MVI_40204,176,car
MVI_40204,177,car
MVI_40204,178,car
MVI_40204,179,car
MVI_40211,1,car
MVI_40211,2,car
MVI_40211,3,car
MVI_40211,4,car
MVI_40211,5,car
MVI_40211,6,van
MVI_40211,7,car
MVI_40211,8,car
MVI_40211,9,car
MVI_40211,10,car
MVI_40211,11,car
MVI_40211,12,van
MVI_40211,13,car
MVI_40211,14,car
MVI_40211,15,car
MVI_40211,16,car
MVI_40211,17,car
MVI_40211,18,car
MVI_40211,19,car
MVI_40211,20,car
MVI_40211,21,car
MVI_40211,22,car
MVI_40211,23,car
MVI_40211,24,car
MVI_40211,25,car
MVI_40211,26,car
MVI_40211,27,car
MVI_40211,28,car
MVI_40211,29,car
MVI_40211,30,van
MVI_40211,31,car
MVI_40211,32,car
MVI_40211,33,car
MVI_40211,34,van
MVI_40211,35,car
MVI_40211,36,car
MVI_40211,37,car
MVI_40211,38,van
MVI_40211,39,car
MVI_40211,40,car
MVI_40211,41,car
MVI_40211,42,car
MVI_40211,43,van
MVI_40211,44,car
MVI_40211,45,car
MVI_40211,46,car
MVI_40211,47,car
MVI_40211,48,car
MVI_40211,49,car
MVI_40211,50,van
MVI_40211,51,car
MVI_40211,52,car
MVI_40211,53,car
MVI_40211,54,car
MVI_40211,55,car
MVI_40211,56,car
MVI_40211,57,car
MVI_40211,58,car
MVI_40211,59,car
MVI_40211,60,car
MVI_40211,61,car
MVI_40211,62,car
MVI_40211,63,van
MVI_40211,64,car
MVI_40211,65,van
MVI_40211,66,car
MVI_40211,67,car
MVI_40211,68,car
MVI_40211,69,van
MVI_40211,70,car
MVI_40211,71,car
MVI_40211,72,car
MVI_40211,73,van
MVI_40211,74,van
MVI_40211,75,van
MVI_40211,76,others
MVI_40211,77,car
MVI_40211,78,car
MVI_40211,79,car
MVI_40211,80,car
MVI_40211,81,car
MVI_40211,82,car
MVI_40211,83,car
MVI_40211,84,car
MVI_40211,85,car
MVI_40211,86,car
MVI_40211,87,car
MVI_40211,88,car
MVI_40211,89,van
MVI_40211,90,car
MVI_40211,91,bus
MVI_40211,92,car
MVI_40211,93,car
MVI_40211,94,car
MVI_40211,95,car
MVI_40211,96,car
MVI_40211,97,car
MVI_40211,98,car
MVI_40211,99,van
MVI_40211,100,car
MVI_40211,101,car
MVI_40211,102,car
MVI_40211,103,van
MVI_40211,104,car
MVI_40211,105,car
MVI_40211,106,car
MVI_40211,107,car
MVI_40211,108,car
MVI_40211,109,car
MVI_40211,110,car
MVI_40211,111,car
MVI_40211,112,van
MVI_40211,113,car
MVI_40211,114,car
MVI_40211,115,car
MVI_40211,116,car
MVI_40211,117,car
MVI_40211,118,car
MVI_40211,119,car
MVI_40211,120,car
MVI_40211,121,car
MVI_40211,122,car
MVI_40211,123,van
MVI_40211,124,car
MVI_40211,125,car
MVI_40211,126,car
MVI_40211,127,car
MVI_40211,128,car
MVI_40211,129,car
MVI_40211,130,car
MVI_40211,131,car
MVI_40211,132,car
MVI_40211,133,car
MVI_40211,134,car
MVI_40211,135,car
MVI_40211,136,car
MVI_40211,137,car
MVI_40211,138,car
MVI_40211,139,car
MVI_40211,140,car
MVI_40211,141,car
MVI_40211,142,car
MVI_40211,143,van
MVI_40211,144,van
MVI_40211,145,car
MVI_40211,146,car
MVI_40211,147,car
MVI_40211,148,car
MVI_40211,149,car
MVI_40211,150,car
MVI_40211,151,car
MVI_40211,152,car
MVI_40211,153,car
MVI_40211,154,car
MVI_40211,155,car
MVI_40211,156,car
MVI_40211,157,van
MVI_40211,158,car
MVI_40211,159,car
MVI_40211,160,car
MVI_40211,161,car
MVI_40211,162,car
MVI_40211,163,car
MVI_40211,164,van
MVI_40211,165,van
MVI_40211,166,car
MVI_40211,167,car
MVI_40211,168,car
MVI_40211,169,van
MVI_40211,170,van
MVI_40211,171,car
MVI_40211,172,car
MVI_40211,173,car
MVI_40211,174,car
MVI_40211,175,van
MVI_40211,176,car
MVI_40211,177,car
MVI_40211,178,car
MVI_40211,179,car
MVI_40211,180,car
MVI_40211,181,car
MVI_40211,182,car
MVI_40211,183,car
MVI_40211,184,car
MVI_40211,185,car
MVI_40211,186,car
MVI_40211,187,car
MVI_40211,188,car
MVI_40211,189,car
MVI_40211,190,car
MVI_40211,191,car
MVI_40211,192,car
MVI_40211,193,car
MVI_40211,194,van
MVI_40211,195,bus
MVI_40211,196,car
MVI_40211,197,van
MVI_40211,198,car
MVI_40211,199,car
MVI_40211,200,car
MVI_40211,201,car
MVI_40211,202,car
