video,track_id,seg_id,lvl,nf,n_clean,fallback,om_gt,om_state,om_rts,om_cir
MVI_40241,193,1,partial,51,7,True,-0.050634180459424964,-0.20296315142290997,-0.20296315142290997,-0.20296315142290997
MVI_40241,216,1,partial,32,12,False,-0.03679809573161131,-0.07112016454049731,-0.14902363897090776,-0.38759054535585674
MVI_40241,223,1,partial,52,6,True,-0.028332385305770355,0.7596243450012792,0.7596243450012792,0.7596243450012792
MVI_40241,228,1,partial,47,11,False,-0.013593964518270081,0.03504491280609684,-0.03139399714268049,14.026491396132998
MVI_40241,234,0,partial,27,15,False,-0.04476027293504241,-0.04549979643348554,-0.0938438658965391,-0.153945384113983
MVI_40241,235,1,partial,35,15,False,-0.05982238844299137,0.07935148301140775,0.1763164161993251,0.7715119003983172
MVI_40241,243,0,partial,31,10,False,0.016940998476156984,-2.8021678776562404,-2.8021678776562404,-3.4869018083265018
MVI_40241,254,1,partial,40,11,False,-0.024519397978006455,-0.14462805171728768,-0.9199819896912643,-1.1613560920041786
MVI_40241,311,0,partial,26,15,False,-0.052386613653006515,-0.13838970271714185,-0.1499715866220466,-2.2659915872670187
MVI_40241,324,3,partial,28,15,False,-0.057952900830721917,0.14621154642895326,0.24767946945733854,0.43732257765266885
MVI_40241,325,0,partial,37,15,False,-0.012425521423139982,-0.18040022469883885,-0.15438138545428753,-0.4156449610272752
MVI_40243,8,1,partial,43,4,True,0.012890917842491446,-0.05047504597960666,-0.05047504597960666,-0.05047504597960666
MVI_40243,9,0,partial,20,15,False,-0.27522635921828514,-0.24022868579920395,-0.16788528063300664,-0.3412900061718869
MVI_40243,18,1,partial,31,15,False,-0.01984939973132917,-0.015091035621119167,-0.39477927400106405,2.7058524522823726
MVI_40243,31,1,partial,45,4,True,-0.011488966457920613,-0.1873994392489548,-0.1873994392489548,-0.1873994392489548
MVI_40243,42,2,partial,43,10,False,-0.0396033029298374,-0.2849944281655124,-0.5127745520328575,-1.6379394302431085
MVI_40243,48,0,partial,42,9,True,-0.09658915905962308,-3.3685601717200737,-3.3685601717200737,-3.3685601717200737
MVI_40243,51,0,partial,21,15,False,-0.07937061844713565,-0.1018635500802553,0.3908682830674112,0.6073562190612162
MVI_40243,85,0,partial,38,10,False,0.025656426647526133,0.1300185903358871,0.12988284286303195,0.22138539189980436
MVI_40243,100,1,partial,37,4,True,-0.026366826470879703,0.25271530047414215,0.25271530047414215,0.25271530047414215
MVI_40243,102,0,partial,24,15,False,-0.08056135895840873,-0.04099756162533972,-0.21777201583138103,-1.7588519738580943
MVI_40243,142,0,partial,51,15,False,-0.005968375524479469,-0.452082635865762,-0.45490122146218814,-0.6544278283965563
MVI_40243,160,0,partial,52,11,False,-0.07015771745907613,-1.4199730029766715,-1.4187450174895548,-2.2293482167245857
MVI_40244,11,0,partial,24,15,False,-0.03233103180014114,0.002263898986142318,-0.30985413485217683,-0.41476350651983823
MVI_40244,14,0,partial,33,14,False,-0.0731205439100747,0.12094467011897055,0.1290662682244786,-1.3678690123525759
MVI_40244,29,1,partial,31,15,False,-0.010285455269702036,-0.15369358747085293,-0.22745068196152088,1.1786696677099806
MVI_40244,35,0,partial,20,15,False,-0.14254913631637278,-0.06374204394143018,0.019824491631172062,0.08386867239979305
MVI_40244,38,1,partial,28,5,True,-0.0228141378886118,0.3659588762603601,0.3659588762603601,0.3659588762603601
MVI_40244,42,0,partial,26,13,False,0.06960941289245348,-0.11129972172871769,-0.10799534149372655,-0.3630522539633294
MVI_40244,85,1,partial,40,11,False,-0.06906762854387664,-0.3987992667343636,-0.47588114038679175,-0.6350766035520423
MVI_40244,99,0,partial,34,15,False,-0.017934061287501968,0.19734921060398664,0.0706555481476921,0.18948039740300243
MVI_40244,148,0,partial,40,15,False,-0.028257293406345967,-0.09323564226423635,0.10932747412581276,0.8332069282034826
MVI_40732,10,0,partial,51,15,False,-0.07785258067830902,-0.3669780864149063,-0.34418031036849944,-2.0888936670487586
MVI_40732,11,1,partial,26,15,False,0.5396322679564999,1.839448813233712,-0.37849994128996967,4.18783606931732
MVI_40732,40,1,partial,67,15,False,-0.08309527342374749,0.307274704749561,0.45735699057840956,1.1324657817234285
MVI_40732,57,0,partial,44,15,False,0.017901450817801878,0.029053232646060533,0.258116007096717,-1.169521135185652
MVI_40732,64,0,partial,39,15,False,-0.025766882514742014,-0.10086719310650197,-0.4879279275824604,-0.5991943739798818
MVI_40732,65,1,partial,55,5,True,0.05036628338891282,0.01751563080608142,0.01751563080608142,0.01751563080608142
MVI_40732,68,1,partial,20,13,False,-0.09217275965711313,0.3542340717417624,-0.329252361483669,2.1059891053638817
MVI_40751,4,1,partial,46,15,False,0.15061992511641278,0.25534678024807456,-0.30333353552285286,-4.506596043814015
MVI_40751,9,0,partial,34,15,False,0.046083488941162175,-0.00835253659348783,-0.16217078729301324,0.288865018508793
MVI_40751,11,1,partial,89,5,True,0.027117711469118212,0.1715567822747374,0.1715567822747374,0.1715567822747374
MVI_40751,35,0,partial,23,15,False,-0.1505844769536744,0.029616952832321738,-0.025838300287881595,1.251478234665804
MVI_40751,38,1,partial,49,12,False,-0.1306005847055691,-0.29923739594084586,-1.5399793893751101,-1.8581512448811601
MVI_40752,6,1,partial,49,6,True,-0.0074616876875076635,-0.007879751421969948,-0.007879751421969948,-0.007879751421969948
MVI_40752,9,0,partial,21,15,False,0.09780198850397395,-0.09768938729920432,-0.8123037399723757,-1.4637455059089892
MVI_40752,17,0,partial,46,15,False,0.021666717080423593,-0.028036508330362687,-0.19054764303049074,-3.8542386427819633
MVI_40752,28,1,partial,27,12,False,0.0993872203030958,-0.17531917954311543,-0.7574954423826947,1.318908353029453
MVI_40752,28,2,partial,29,13,False,-0.02993405706528016,0.024445218073468007,0.13059988442778098,-1.5021239738647811
MVI_40752,29,0,partial,61,10,False,0.010070598077052668,0.74520849039474,0.7448131637969126,1.087624237773101
MVI_40752,36,2,partial,29,15,False,0.02523089007880288,0.056595018018165445,0.028174871612084436,-2.5353463132402796
MVI_40752,60,1,partial,22,15,False,-0.028302381690883376,-0.02620222614326606,0.04314038447948481,-0.5380845521033324
MVI_40752,63,1,partial,31,15,False,0.06186444724656161,0.09589893550932645,0.6582549535976956,-0.7280573193650103
MVI_40752,68,0,partial,27,15,False,-0.28267005569543574,-0.09465408930359588,-0.05124627510025422,-0.5936535565274428
MVI_40752,78,1,partial,30,15,False,-0.05737138391739784,-0.41541793409136213,0.44946713111986425,0.5477918190331086
MVI_40752,105,0,partial,36,15,False,-0.04239305195902134,-0.14866691698799558,0.026034647225382214,5.072006191665464
MVI_40752,112,0,partial,61,15,False,-0.03071047874301562,0.123142295881918,0.1547351452103256,-6.664343367541022
MVI_40752,113,1,partial,23,6,True,0.11221793297858249,0.00631223708834053,0.00631223708834053,0.00631223708834053
MVI_40752,138,0,partial,35,15,False,0.02096927163345334,0.3581742259702253,1.2497037552593184,1.4923714618878878
MVI_40752,146,1,partial,69,15,False,-0.06899840779277851,-1.0644405859685124,-0.7988337181432987,-0.6555329192348172
MVI_40752,148,1,partial,25,15,False,0.04294426224573066,0.04813128900843744,0.22111600172164278,9.764122086057151
MVI_40752,149,0,partial,24,15,False,0.1457228755219134,-0.05732801585059532,0.09350247614419975,-1.3085153287410487
MVI_40752,155,0,partial,67,9,True,-0.05276514363866282,0.06454747483840773,0.06454747483840773,0.06454747483840773
MVI_40752,164,0,partial,38,15,False,-0.299182209671847,-0.15710473148298243,0.7531967591765619,2.6666143966590434
MVI_40752,174,0,partial,33,15,False,-0.06066797009035645,0.05642136063423249,0.5231934872144683,1.0798660388558374
MVI_40752,175,0,partial,21,15,False,-0.23201954600260946,0.045115036140286745,0.1633901050119202,2.1820495051571305
MVI_40752,180,0,partial,23,15,False,-0.07710773042710166,0.0948075641719257,0.5740852461973676,3.0904331735536394
MVI_40752,187,3,partial,22,11,False,-0.15231432670192624,0.06796114146474423,-0.20045671849850022,2.0753984614895837
MVI_40871,16,1,partial,23,14,False,0.12072752386095571,-0.12301511882272206,-0.13499461818708397,2.863052402093347
MVI_40871,18,1,partial,41,9,True,9.591508553185705e-05,0.07764098074702473,0.07764098074702473,0.07764098074702473
MVI_40871,20,1,partial,60,10,False,-0.09691470431183587,-0.4316508331092011,-1.265276020671861,-2.2744563062298044
MVI_40963,8,0,partial,29,15,False,-0.5893596274952603,-0.7457770970086407,0.2685669509519713,-0.8044693217350835
MVI_40963,11,0,partial,31,15,False,-0.5094878418000072,-0.5838735639921673,-2.4142323339882226,-3.6746919541760907
MVI_40963,14,0,partial,36,15,False,-0.3427652059942701,-1.2228928391929772,-0.28146080969049214,-0.3361286876401973
MVI_40963,16,0,partial,34,15,False,-0.6010132743198607,-1.2374281141739243,1.0379839139201053,1.2449014774357896
MVI_40963,19,0,partial,34,15,False,-0.48712626432722017,-1.326101378612601,-0.15454892972418438,-0.2516321636426377
MVI_40963,20,0,partial,34,15,False,-0.3313608884068107,-0.8232564122540698,-0.21851157943988805,0.7001565280611027
MVI_40963,30,0,partial,39,15,False,-0.4322100963972151,-0.4104731012039536,-1.3144302577024156,-1.7760284459402764
MVI_40963,32,0,partial,39,15,False,-0.22012914246649967,-1.6454624959680841,0.20612852144778915,1.8176237682171745
MVI_40963,35,0,partial,40,15,False,-0.24584993967943847,-1.0629006793841123,0.09369116845986679,11.871954319968149
MVI_40963,39,0,partial,42,15,False,-0.302707686989343,-0.831899377771239,-0.3268189682555226,1.2641759936075763
MVI_40963,43,0,partial,45,15,False,-0.46402126635878677,-1.4601680678474773,-1.095356064793416,-1.086937317098029
MVI_40963,52,0,partial,41,15,False,-0.2902855472033355,-0.9536872596777114,-0.19717197646303133,-2.411184241464408
MVI_40963,60,0,partial,39,15,False,-0.1632413129502658,-1.5142974519708052,-1.2470753054124721,-0.9282602959842652
MVI_40963,63,0,partial,38,15,False,-0.5801317560224035,-0.9070826863530728,-0.568244649627621,-2.941597076993981
MVI_40963,68,0,partial,42,15,False,-0.20246519863115028,-0.9110073206528201,-0.8380903812807793,-1.221099730907623
MVI_40963,72,0,partial,45,15,False,-0.15676079514367963,-1.0974530610408852,-0.8160990296788381,-1.4308277712474857
MVI_40963,79,0,partial,40,15,False,-0.5635928386434684,-1.7358452227123022,-1.5791848712432224,-1.7510738969417998
MVI_40963,88,0,partial,36,15,False,-0.3319986095563462,-1.32723515219509,0.6905991683826385,1.5720518673796033
MVI_40963,91,0,partial,30,15,False,-0.7088862064264537,-0.8674117122770562,-0.03855887121950849,-0.304849222093542
MVI_40963,95,0,partial,30,15,False,0.047004731921025736,-1.055917433928425,0.045897684440838936,1.1685208287223037
MVI_40963,98,0,partial,29,15,False,-0.07680335535431448,-0.9650659782448586,-0.7986912667558155,-1.0930944296706246
MVI_40963,102,0,partial,36,15,False,-0.41818200960226337,-0.9801498447914867,1.615584656046623,1.6144734434130135
MVI_40963,106,1,partial,49,15,False,0.011040480170060025,-0.9368163174871545,2.0583990668496566,6.712265620151019
MVI_40963,107,0,partial,36,15,False,-0.2917567618186074,-1.3931472513696186,-0.8061319635138006,-1.0097452961838072
MVI_40963,113,0,partial,38,15,False,-0.41251810908954084,-0.8669737283490211,-1.4503862666041791,-1.4142266739140794
MVI_40963,117,0,partial,38,15,False,-0.5366026222263047,-1.0724078620100246,-0.09418966903476057,1.2008527851411008
MVI_40963,123,0,partial,35,15,False,-0.2784725235263049,-0.7381161015304387,0.9329525005348315,1.6762444020172094
MVI_40963,129,0,partial,39,15,False,-0.3648296971537229,-1.098502697873528,-0.5790977073312005,-1.0315860619696797
MVI_40963,132,0,partial,40,15,False,-0.26142645702693657,-1.1450654014564448,0.033206972761591264,3.529820045155658
MVI_40991,2,0,partial,40,15,False,0.27838131447728043,0.15458144804370214,-0.30051912375382744,-0.5592977691913245
MVI_40991,3,0,partial,46,15,False,0.1381029139736479,-0.10132221595103583,-0.3708378425076802,-0.4830404328648337
MVI_40991,6,0,partial,32,15,False,0.40505203472461215,-0.6138859313092445,-0.2283545478238893,-0.4595470232984096
MVI_40991,7,0,partial,42,15,False,0.16109359880665156,-0.16817247933649374,-0.2963890577042654,-0.40250950370773864
MVI_40991,8,0,partial,44,15,False,-0.04946344898977187,0.14787712241028061,0.4610631216574735,0.5772669934039618
MVI_40991,9,0,partial,88,8,True,0.010034692799810624,-0.43468564232303,-0.43468564232303,-0.43468564232303
MVI_40991,13,0,partial,49,15,False,0.1994934849807102,-0.10794070586306505,-0.283218336998888,-0.3256419936111573
MVI_40991,17,0,partial,37,15,False,0.1340485789977755,-0.6667637647236535,-0.9181123691803184,-0.9658925806996781
MVI_40991,18,1,partial,33,15,False,0.2162910134147312,-0.20661427991740425,-0.8001505092469107,-1.3310628669953362
MVI_40991,19,0,partial,40,15,False,0.053732542832361285,-0.11747421150664096,0.16438230236577323,0.29323791273964306
MVI_40991,20,0,partial,32,15,False,0.15783526233817338,-0.15172351465333608,0.19627473230023484,-0.6129384879752984
MVI_40991,21,1,partial,39,15,False,0.15522269061549157,-0.4025989184712282,-0.2848924462359389,-1.3124901691636086
MVI_40991,24,0,partial,42,15,False,0.27606952441871263,-0.19563311273892137,0.012393715104030194,0.5790114829278714
MVI_40992,2,0,partial,40,14,False,0.1679752644713242,0.04160723499773538,0.04097916773667907,0.05719000565295119
MVI_40992,3,0,partial,28,15,False,-0.23036056184688458,-0.5314199275160458,-0.48989613215567446,-0.6946994416334543
MVI_40992,4,0,partial,39,15,False,0.09346073903989377,-0.30895648793921,0.005558942576026707,0.02913280490617704
MVI_40992,5,0,partial,66,15,False,0.1676390254519267,0.06695805733086625,-0.11721358513202956,-0.6964454634248599
MVI_40992,7,0,partial,35,15,False,-0.019513011023022928,-0.5041393233688197,-0.37339415350226474,-0.5319588045474863
MVI_40992,8,0,partial,75,15,False,-0.03460543961259974,-0.5772742384876328,-0.012488073703150752,-4.051188351762872
MVI_40992,10,0,partial,40,15,False,-0.021573529227845754,-0.12482116924450568,-0.250122641281004,-0.3248144668350919
MVI_40992,12,1,partial,40,6,True,0.045539507346524705,-0.6838468440063288,-0.6838468440063288,-0.6838468440063288
MVI_40992,12,2,partial,35,11,False,0.5015667970171235,0.3560678999351169,-0.9361758339577977,-5.014518822179724
MVI_40992,18,1,partial,38,5,True,-0.04386841958016082,0.02748900481904319,0.02748900481904319,0.02748900481904319
MVI_40992,19,0,partial,40,15,False,0.21710140149276347,-0.3128902742414611,0.12324063419247892,1.1132419681139243
MVI_40992,21,1,partial,44,15,False,0.02347688881149159,-0.5392385381564205,-0.13150251402834057,-0.17046055603235932
MVI_40992,23,0,partial,46,15,False,0.06674877580344597,-0.1699102139310587,-0.32409607392334355,-0.3912929589229948
MVI_40992,25,0,partial,32,15,False,-0.04074007329647507,-0.6494605928371188,-0.4317095609218741,-0.7461242941160333
MVI_40992,26,0,partial,39,15,False,0.16174943020609095,-0.2709013981558597,-0.10144859130479165,-0.19949117627253726
MVI_40992,27,0,partial,44,15,False,0.03221482616655706,-0.6821276065725014,-0.6867687693749742,-0.4944754037318146
MVI_40992,30,0,partial,85,15,False,-0.003970845081124569,-0.35375976402570314,-0.07730080134480777,-0.17495063970825284
MVI_40992,36,1,partial,67,15,False,-0.0013118601627510223,-0.6396651280223017,0.010903727582283283,-0.131165487168516
MVI_40992,40,0,partial,49,15,False,-0.016055459666880007,-0.6647122083798831,-0.16856146572249606,-0.449081622049976
MVI_40992,43,0,partial,38,15,False,-0.10926423653167779,-0.7364955678174011,-0.4298394683056274,-0.7000061912037183
MVI_41063,41,0,partial,44,15,False,-0.018144858950394527,-0.21936119583882352,-0.2072635112708309,-0.3125948549488306
MVI_41063,59,1,partial,42,15,False,-0.013616513386092835,-0.1522398666160819,-0.354025304560657,-0.5934693743467578
MVI_41063,61,0,partial,27,15,False,-0.10913183165888057,0.11922307427676943,0.005955789776539969,0.05874807682564702
MVI_41063,68,0,partial,20,15,False,0.032865033718216786,0.1095291810801139,0.07128059939549142,0.1776995095292501
MVI_41063,78,0,partial,39,15,False,-0.034771823444734874,-0.08486998822718322,-0.18146705491555412,-0.19787893635227466
MVI_41063,82,1,partial,27,15,False,-0.12313514248445061,-0.1761446056368801,-0.25545912956804934,-0.6799844637038389
MVI_41063,111,0,partial,54,15,False,-0.052771556569429716,-0.09870260888466799,0.03525279310066967,0.036550397280381584
MVI_41063,113,1,partial,22,15,False,-0.4788075473912878,-0.34180923856101353,-0.8259859348389591,1.5982480581431178
MVI_41063,130,0,partial,53,15,False,-0.03450759366998003,0.03337136839642669,0.0428533858731836,-0.09000538642420328
MVI_41063,139,0,partial,44,15,False,-0.06947706194036447,-0.08873501789836061,-0.28341993374559066,-0.32146186063161314
MVI_41063,142,1,partial,41,15,False,-0.1136668125612246,-0.03530172120902762,-0.05801664506384678,-0.11142015700514586
MVI_41063,145,0,partial,21,15,False,-0.02842859438773786,-0.0115187382130929,-0.01724170688107017,0.06334388905668072
MVI_41073,20,0,partial,27,15,False,0.03813488276158292,-0.1826852596535867,-0.546281207260603,-1.350234568094118
MVI_41073,44,0,partial,38,15,False,-0.0008869059748058051,-0.015492951947257725,0.10177360968147532,1.839436197223462
MVI_41073,46,0,partial,42,15,False,-0.037070454179237995,0.0032708180781766214,-0.09871636736234699,-0.3683341196626569
MVI_41073,66,0,partial,46,15,False,0.05268610662279839,-0.10206394983132033,-0.16069763120041616,-0.8519477301568783
MVI_41073,83,0,partial,51,15,False,-0.015116539775036908,-0.32094817116703134,-0.7305411846323838,-0.8707542019123016
MVI_41073,105,0,partial,48,15,False,-0.028489160476573194,-0.10560069502462544,-0.14624753802492554,-0.2987734188604424
MVI_41073,139,0,partial,22,15,False,0.046110426283098124,0.03960271421226179,0.008514923879722589,0.022752459265582278
MVI_63521,83,0,partial,25,15,False,0.2359081588606687,0.8370422703887768,0.06492869982182188,0.13554349922309805
MVI_63544,6,1,partial,53,7,True,-0.020462364683178635,-0.6821541727432432,-0.6821541727432432,-0.6821541727432432
MVI_63544,8,3,partial,62,9,True,-0.0686693164860472,-0.02748587833869353,-0.02748587833869353,-0.02748587833869353
MVI_63544,12,0,partial,84,15,False,-0.08311923888988262,-0.11659512669335372,-0.41160766996510867,-0.5741990868630971
MVI_63544,13,0,partial,39,15,False,0.34620986804724396,0.10448966150738175,1.2944082088427125,-2.347686630826746
MVI_63544,15,0,partial,30,15,False,0.18841042867786423,0.6935676305676794,0.23654824217464482,-1.5869275992134682
MVI_63552,23,0,partial,58,8,True,0.04139490403178703,-1.6570979421290382,-1.6570979421290382,-1.6570979421290382
MVI_63552,31,0,partial,50,11,False,-0.0459025740377262,-1.4471126534697336,-1.4471032554241707,-2.163961879584157
MVI_63552,32,0,partial,25,15,False,-0.06413072716145915,-0.15348028945182624,-0.22806210342604305,-0.3030506622232937
MVI_63552,37,0,partial,44,15,False,-0.142341317232401,-0.06478625019366543,-0.05377960662920066,-3.272509278109536
MVI_63552,69,0,partial,63,8,True,-0.0745855988865017,-0.832058960211905,-0.832058960211905,-0.832058960211905
MVI_63552,81,0,partial,20,15,False,0.07917168687529096,-0.14024976560110614,-0.250635078854631,-0.3668831612977353
MVI_63552,91,0,partial,58,8,True,-0.02259624235194566,1.7304769163721108,1.7304769163721108,1.7304769163721108
MVI_63552,107,0,partial,62,9,True,-0.07132479881886374,-0.649230491655644,-0.649230491655644,-0.649230491655644
MVI_63552,113,0,partial,53,8,True,0.08797598780246137,-1.7522498928899481,-1.7522498928899481,-1.7522498928899481
MVI_63552,138,0,partial,53,8,True,-0.03492002115744222,1.4527036551438544,1.4527036551438544,1.4527036551438544
MVI_63552,143,0,partial,37,8,True,0.022308642729634474,0.45766201623475655,0.45766201623475655,0.45766201623475655
MVI_63553,17,0,partial,73,8,True,-0.009947805714960452,-0.35166963908078686,-0.35166963908078686,-0.35166963908078686
MVI_63553,29,0,partial,52,15,False,-0.06592830784393017,-0.25004296816917,0.07016875845469049,3.536758496961367
MVI_63553,32,0,partial,38,15,False,-0.12616779107255066,0.06903995888612927,0.29975812482728764,-0.9780871895292658
MVI_63553,41,0,partial,44,15,False,-0.03197008701420645,-0.0925173054046575,-0.039978375635929354,-8.75030881089581
MVI_63553,67,0,partial,72,9,True,-0.03282506209760497,-2.167427939277697,-2.167427939277697,-2.167427939277697
MVI_63553,74,0,partial,31,15,False,0.022525063792019608,-0.1933210199325461,-0.20703618358070722,-0.25295666747739726
MVI_63553,83,0,partial,21,15,False,-0.2113490464822423,-0.1608625171667063,-0.31164652645332785,-0.4202170656045685
MVI_63553,85,0,partial,58,8,True,-0.006923853251528888,-1.230233175919119,-1.230233175919119,-1.230233175919119
MVI_63553,102,0,partial,57,14,False,-0.011818422981571947,0.04959993714059243,0.061712186262170884,-2.1344739420106755
MVI_63553,109,0,partial,66,9,True,-0.022188537722251076,-1.7566095726517983,-1.7566095726517983,-1.7566095726517983
MVI_63553,120,0,partial,28,15,False,-0.03655845846741533,-0.021821865673337354,-0.27454711860596936,-0.3376844919980522
MVI_63553,121,0,partial,68,8,True,-0.042977277744900844,0.4476973769938529,0.4476973769938529,0.4476973769938529
MVI_63553,123,0,partial,45,15,False,0.0235352412627966,0.16074537157979,0.5980214996685326,-1.2614060682486112
MVI_63553,124,0,partial,62,9,True,0.006347083869238031,-1.0300625030779247,-1.0300625030779247,-1.0300625030779247
MVI_63553,134,0,partial,66,10,False,-0.03170783027040344,-1.5687506857225884,-1.5684539750279023,-2.2245663008415777
MVI_63553,139,0,partial,63,8,True,0.016530684637272912,-1.7002290691649493,-1.7002290691649493,-1.7002290691649493
MVI_63553,140,0,partial,34,15,False,0.08706817194046848,-0.02168773709005855,-0.28171313733485415,-0.3216205976759318
MVI_63553,144,0,partial,54,9,True,0.023828606485822742,-0.04041601856210733,-0.04041601856210733,-0.04041601856210733
MVI_63553,149,0,partial,41,10,False,0.004680596180172371,0.9171348701131938,0.916592045622495,2.0267437900080507
MVI_63553,156,0,partial,57,8,True,-0.04464174858256502,-1.3117807908444292,-1.3117807908444292,-1.3117807908444292
MVI_63553,157,0,partial,21,10,False,0.014446600786055423,-0.17529784229443313,-0.17659076227082499,1.0636516186436613
MVI_63553,165,0,partial,62,9,True,-0.0431214327275194,-0.6391082693237571,-0.6391082693237571,-0.6391082693237571
MVI_63553,166,0,partial,55,12,False,-0.03149144135922369,-1.2881747534170922,-1.3086912318461466,-2.6011173266981684
MVI_63553,166,1,partial,24,12,False,0.423342040920593,-0.09674978489640364,0.35987202578646343,-0.8039860802431993
MVI_63553,170,0,partial,72,11,False,-0.06435782346772985,-0.4403666173711406,-0.44182268964117616,-0.6607595531692173
MVI_63553,173,0,partial,57,9,True,-0.04851602754236449,-1.612531052735071,-1.612531052735071,-1.612531052735071
MVI_63553,174,0,partial,43,11,False,0.06802123675920099,0.3741036824436884,0.376169502265233,0.6537059890872156
MVI_63553,185,0,partial,32,8,True,-0.008906014802532202,0.4703540968256343,0.4703540968256343,0.4703540968256343
MVI_63553,186,0,partial,21,9,True,0.02620305381034878,0.07735014435997181,0.07735014435997181,0.07735014435997181
MVI_63553,190,0,partial,57,9,True,-0.019858556323561337,-1.1302666118151832,-1.1302666118151832,-1.1302666118151832
MVI_63554,11,0,partial,52,9,True,-0.10261056053737265,0.5923898928028982,0.5923898928028982,0.5923898928028982
MVI_63554,15,0,partial,65,11,False,0.006701170572694504,-1.3160417295131395,-1.3161534893285756,-1.749475774430798
MVI_63554,19,0,partial,62,9,True,-0.027332621040739868,-0.6346794511240296,-0.6346794511240296,-0.6346794511240296
MVI_63554,20,0,partial,57,9,True,-0.06570823710458167,-1.5170391566259496,-1.5170391566259496,-1.5170391566259496
MVI_63554,23,0,partial,45,10,False,0.04121062885847652,0.32475533058084194,0.32456583486314255,0.4364801314350306
MVI_63554,33,0,partial,45,15,False,0.11995214309146127,0.042130442623045244,0.21518977623468916,0.23761020252998535
MVI_63554,41,0,partial,25,15,False,0.2975698133748131,-0.3273421541876374,-0.7395378552050023,-0.821448468771418
MVI_63554,43,0,partial,62,9,True,-0.05466677213483404,0.22725440410032974,0.22725440410032974,0.22725440410032974
MVI_63554,49,0,partial,54,15,False,-0.14131797239906918,0.04714819113103398,0.16847437888135963,0.4455065555403887
MVI_63554,50,0,partial,63,8,True,-0.06387985237652039,1.1905052214552971,1.1905052214552971,1.1905052214552971
MVI_63554,55,0,partial,62,9,True,0.012598774874392355,0.7575630641994712,0.7575630641994712,0.7575630641994712
MVI_63554,58,0,partial,21,10,False,0.03400030602463883,2.185340831739273,2.183910827344093,4.140473130521272
MVI_63554,62,1,partial,35,15,False,-0.04414169915080583,0.184713056720945,0.19754404582005555,0.20421351514160127
MVI_63554,68,0,partial,57,9,True,0.041320756767552466,2.170982237522925,2.170982237522925,2.170982237522925
MVI_63554,72,0,partial,20,15,False,0.0022201440660307766,-0.7540197856456513,-0.700651974617112,-0.8118433437817002
MVI_63554,87,0,partial,31,10,False,0.026947626212718446,-0.03458750359888536,-0.0345622051412204,-0.09204138046570015
MVI_63554,90,0,partial,20,15,False,0.06005255509044753,-0.3330574596444429,-0.6759902233495019,-0.7558539359417221
MVI_63554,93,0,partial,39,9,True,-0.14203309084876536,-0.8207546693484528,-0.8207546693484528,-0.8207546693484528
MVI_63554,94,0,partial,26,15,False,-0.09439086812408444,-0.3243250045562842,-0.05392327601296383,0.2569892449121162
MVI_63554,115,0,partial,53,8,True,-0.015748230246318367,-0.7728848898206948,-0.7728848898206948,-0.7728848898206948
MVI_63554,117,0,partial,53,8,True,-0.037860575210060476,-0.6264281777560357,-0.6264281777560357,-0.6264281777560357
MVI_63554,126,0,partial,37,15,False,-0.05304717184324021,0.10733537690894608,0.12530225014763685,-0.7356366703915982
MVI_63554,139,0,partial,48,8,True,0.0035823568868915434,-0.21734793622398305,-0.21734793622398305,-0.21734793622398305
MVI_63554,143,0,partial,57,9,True,0.050217951129639705,-1.7753412076046173,-1.7753412076046173,-1.7753412076046173
MVI_63554,158,0,partial,54,12,False,-0.03357410226107066,-0.880081260692236,-0.8875726266259201,-1.2490884997342957
MVI_63554,168,0,partial,53,8,True,0.002493579073727767,-0.6098767012196504,-0.6098767012196504,-0.6098767012196504
MVI_63561,10,0,partial,23,15,False,0.026635156359709363,0.09608629617819557,0.09713832084359993,-0.5169258460894036
MVI_63561,15,0,partial,40,15,False,-0.08707204457055805,0.19454403421355715,0.255063890518539,0.2850999954952575
MVI_63561,28,0,partial,25,11,False,0.045988876484781956,-1.0718334018543414,-1.070943232052191,-1.5398354894694994
MVI_63561,66,0,partial,21,15,False,-0.1335931113049239,0.015614182468597894,0.1531429356499547,2.465301146488183
MVI_63561,71,0,partial,48,9,True,-0.010061047783187163,-0.19632433312597689,-0.19632433312597689,-0.19632433312597689
MVI_63561,84,0,partial,52,12,False,0.0011378857179650515,-0.7536824507685977,-0.7536420519445681,-1.057013335667148
MVI_63561,100,2,partial,24,15,False,-0.003809394040024564,0.14635311046656344,0.12667607188504285,0.8915435429820908
MVI_63561,102,0,partial,48,9,True,-0.09379383764390821,0.6808363913896754,0.6808363913896754,0.6808363913896754
MVI_63561,102,1,partial,25,4,True,0.004160724267500441,0.06343027401439891,0.06343027401439891,0.06343027401439891
MVI_63561,107,1,partial,31,3,True,-0.03717804634026282,0.08384856984675182,0.08384856984675182,0.08384856984675182
MVI_63561,108,0,partial,60,12,False,-0.02060299803386808,-0.7016936306446871,-0.7017788926558052,-1.2808283552110717
MVI_63561,118,0,partial,47,15,False,-0.014151280406969915,-0.004087540414041483,-0.24846331182433007,-0.7737272463507621
MVI_63561,151,0,partial,37,15,False,-0.03084241464111211,0.05784373673152507,0.03773606810624919,-1.4792488883944586
MVI_63561,176,1,partial,35,3,True,-0.08543680929270413,-0.17146237525851737,-0.17146237525851737,-0.17146237525851737
