video,track_id,seg_id,lvl,frame_start,frame_end,T_occ,omega_before,omega_during,occlusion_ratio_max,ob_deg,od_deg,case_0.1,case_0.25,case_0.5
MVI_63563,142,1,partial,1141,1168,28,-0.0025794027199839,0.0010807312966851,0.4089786964943093,-0.14778888951964236,0.06192134208775705,STRAIGHT,STRAIGHT,STRAIGHT
MVI_63563,143,1,partial,1134,1170,37,-0.0007107945082268,0.0017973951419722,0.4897000047225077,-0.040725525422472514,0.10298315575232447,CASE_B,STRAIGHT,STRAIGHT
MVI_63563,145,0,partial,1160,1178,19,0.0078396834074447,0.0055988297811974,0.478749634383794,0.4491807719653214,0.3207893166747652,CASE_A,CASE_A,STRAIGHT
MVI_63563,148,0,partial,1198,1227,30,0.005388338309141,0.0005102632036931,0.4459954233409609,0.30872904370243753,0.02923592801243887,STRAIGHT,STRAIGHT,STRAIGHT
MVI_63563,171,0,partial,1332,1343,12,0.0051318334666843,-0.0120311275107182,0.4214215676047816,0.2940323988050006,-0.689332829147889,CASE_C,CASE_C,CASE_B
MVI_40752,34,4,full,317,328,12,-0.00368554237897,0.0053642758039113,0.9535434334912414,-0.211166023531586,0.3073503637082643,CASE_C,CASE_B,STRAIGHT
MVI_40752,76,1,full,774,804,31,-0.0036666094623661,-0.0010021008190343,1.0,-0.2100812473163094,-0.057416147577268456,STRAIGHT,STRAIGHT,STRAIGHT
MVI_40752,83,1,full,858,876,19,-0.0013773483053433,0.0118728625487462,1.0,-0.0789162448156673,0.6802649147820948,CASE_B,CASE_B,CASE_B
MVI_40752,99,1,full,1046,1067,22,-0.0037095817197888,-0.0008300459496384,0.994462609625866,-0.21254337630277984,-0.0475581297162088,STRAIGHT,STRAIGHT,STRAIGHT
MVI_40992,5,0,full,247,260,14,-0.0243439847710784,0.0422820093199977,0.997990817823424,-1.3948075839135419,2.42258068336868,CASE_C,CASE_C,CASE_C
MVI_40992,6,0,full,256,275,20,-0.0018878831724552,0.004483181787741,1.0,-0.10816773799545151,0.2568673952274746,CASE_C,CASE_B,STRAIGHT
MVI_40992,9,0,full,347,368,22,0.0031615825859432,0.001372710772022,1.0,0.18114533875660221,0.07865053372900553,STRAIGHT,STRAIGHT,STRAIGHT
MVI_40992,11,0,full,521,536,16,0.0012406381527798,0.0152789960551963,0.9994046201476542,0.07108333005718916,0.8754219891597818,CASE_B,CASE_B,CASE_B
MVI_40992,13,0,full,564,581,18,-0.0071938022854043,0.0078371496645208,1.0,-0.4121745096052325,0.44903559918941083,CASE_C,CASE_C,STRAIGHT
MVI_40992,14,0,full,613,633,21,-0.0048707891268413,0.0040435697374824,1.0,-0.2790756598662179,0.23167948012456377,CASE_C,STRAIGHT,STRAIGHT
MVI_40992,15,0,full,726,746,21,-0.0075582938080399,0.0141759015275755,1.0,-0.4330583355205495,0.8122193283231327,CASE_C,CASE_C,CASE_B
MVI_40992,16,0,full,812,832,21,0.0004347372908008,0.0040217511664105,0.9999999999999996,0.024908611959837387,0.23042936808713763,CASE_B,STRAIGHT,STRAIGHT
MVI_40992,17,0,full,870,889,20,0.0076278567400443,0.0122771699127431,0.9984502446982052,0.43704399793495713,0.7034300203651769,CASE_A,CASE_A,CASE_B
MVI_40992,18,0,full,955,975,21,-0.0035345942394006,0.0063546590513053,1.0,-0.2025173322089077,0.36409514388440134,CASE_C,CASE_B,STRAIGHT
MVI_40992,20,0,full,1017,1033,17,-0.0055639026055872,0.0063885857618068,0.9993239588967004,-0.31878813692198843,0.3660390012088995,CASE_C,CASE_C,STRAIGHT
MVI_40992,22,0,full,1065,1084,20,-0.0102230895510802,0.0041009040593914,0.9986855827812808,-0.5857398848611869,0.23496449479119388,CASE_C,STRAIGHT,STRAIGHT
MVI_40992,24,0,full,1166,1184,19,-0.0060911152988507,0.0059319208597169,1.0,-0.34899519915171223,0.3398740296673933,CASE_C,CASE_C,STRAIGHT
MVI_40992,28,0,full,1381,1401,21,0.0039670251908287,0.0102592338332665,0.9999999999999998,0.22729380065656452,0.5878107996839917,CASE_A,CASE_B,CASE_B
MVI_40992,29,0,full,1428,1450,23,0.0029793681322259,0.0005955574759488,1.0,0.17070521959231907,0.034122929829330274,STRAIGHT,STRAIGHT,STRAIGHT
MVI_40992,31,0,full,1487,1508,22,0.0077054638081438,0.0152312565520534,1.0,0.44149055539744286,0.8726867171136421,CASE_A,CASE_A,CASE_B
MVI_40992,32,0,full,1618,1631,14,0.0035326610119849,0.0147355502404652,1.0,0.2024065664371491,0.8442848375816413,CASE_A,CASE_B,CASE_B
MVI_40992,34,0,full,1722,1741,20,-0.0083165398288138,0.011914931619631,1.0,-0.4765026323434829,0.6826752949918306,CASE_C,CASE_C,CASE_B
MVI_40992,35,0,full,1759,1780,22,-0.0050490453796708,0.0063436089934528,0.9999999999999998,-0.2892889908251652,0.3634620222060777,CASE_C,CASE_C,STRAIGHT
MVI_40992,37,0,full,1848,1859,12,0.0085620969987328,-0.0843324815470223,0.9989577487372726,0.4905720218090184,-4.831895268509274,CASE_C,CASE_C,CASE_B
MVI_40992,38,0,full,1834,1856,23,-0.0011465515659693,0.013384346111919,1.0,-0.06569256572415628,0.7668665437552917,CASE_B,CASE_B,CASE_B
MVI_40992,39,0,full,1897,1926,30,-6.621199915078016e-05,0.0113926841375759,1.0,-0.003793668104463494,0.6527527184087393,CASE_B,CASE_B,CASE_B
MVI_40992,41,0,full,2024,2042,19,0.0004529669429434,0.0092410867058243,0.9974738361602308,0.02595309408959999,0.5294752663581854,CASE_B,CASE_B,CASE_B
MVI_40992,42,0,full,2076,2096,21,0.0055897873694757,0.0112375170011872,0.9999999999999998,0.3202712246464921,0.6438622963745358,CASE_A,CASE_A,CASE_B
MVI_63552,48,0,full,468,479,12,-0.0139394740911317,0.0179703541075154,0.9795384470801975,-0.7986730340538055,1.0296254467162156,CASE_C,CASE_C,CASE_C
MVI_63552,52,0,full,495,505,11,-0.0100247342176523,0.0113090321221356,0.9865864476227418,-0.574374961411858,0.6479598109762469,CASE_C,CASE_C,CASE_C
MVI_63552,138,0,full,1070,1086,17,0.0107877734817083,0.0015024083188717,1.0,0.6180938908450352,0.0860816557766936,STRAIGHT,STRAIGHT,STRAIGHT
MVI_63553,51,1,full,330,353,24,0.0011957756119762,0.0104037865420766,0.999124854142357,0.06851289581090944,0.596093059815994,CASE_B,CASE_B,CASE_B
MVI_63553,64,0,full,421,437,17,-0.010302408245157,0.011397330557511,0.9934479934479932,-0.5902845112682769,0.6530189386608659,CASE_C,CASE_C,CASE_C
MVI_63553,67,0,full,426,439,14,-0.0236259738316923,-0.0045419479083725,0.966386554621849,-1.3536685874424947,-0.2602344459180162,CASE_A,CASE_A,STRAIGHT
MVI_63553,96,1,full,683,692,10,-0.0071994850287252,-0.0003884043829341,0.9341317365269464,-0.41250010681357624,-0.022253931886506987,STRAIGHT,STRAIGHT,STRAIGHT
MVI_63553,129,0,full,940,953,14,-0.0075107290947764,0.0113968720650133,1.0,-0.430333078196801,0.6529926689758092,CASE_C,CASE_C,CASE_B
MVI_63553,145,0,full,1069,1095,27,-0.0059592028850521,0.0015395030132655,0.9775325977933804,-0.3414371745756692,0.08820702520778594,STRAIGHT,STRAIGHT,STRAIGHT
MVI_63554,9,0,full,24,58,35,0.0001465724754039,0.0004050110964869,0.9984224018931176,0.008397984233428538,0.023205426484665132,STRAIGHT,STRAIGHT,STRAIGHT
MVI_63554,25,0,full,167,185,19,-0.0124616106852109,-0.0012299888810045,1.0,-0.7139976981977144,-0.07047317172957668,STRAIGHT,STRAIGHT,STRAIGHT
MVI_63554,32,0,full,220,276,57,-0.0086909559945701,-0.0003669041276238,0.9999999999999998,-0.49795509842278957,-0.021022057998773064,STRAIGHT,STRAIGHT,STRAIGHT
MVI_63554,36,0,full,255,303,49,-0.0044513302887905,0.0022948292644709,1.0,-0.25504243876644556,0.13148403155729357,CASE_C,STRAIGHT,STRAIGHT
MVI_63554,43,0,full,312,366,55,-0.0055568133933811,0.0006554860242419,0.9999999999999998,-0.3183819549825063,0.037556582718870836,STRAIGHT,STRAIGHT,STRAIGHT
MVI_63554,68,0,full,496,546,51,0.0082207969862669,-0.0009216831704522,1.0,0.47101697154696,-0.05280855571514792,STRAIGHT,STRAIGHT,STRAIGHT
MVI_63554,77,0,full,558,577,20,-0.0121894042403904,0.0005557452220673,0.9652985552541984,-0.698401417753239,0.03184185570901699,STRAIGHT,STRAIGHT,STRAIGHT
MVI_63554,86,0,full,629,671,43,-0.0080926208467711,0.0027084481100307,0.9999999999999994,-0.4636730197195705,0.1551826457349435,CASE_C,STRAIGHT,STRAIGHT
MVI_63554,92,0,full,662,675,14,-0.0052486305200544,0.0109486201903653,0.9977553991749576,-0.3007243770226715,0.6273097283996517,CASE_C,CASE_C,CASE_B
MVI_63554,108,0,full,778,816,39,-0.0276434786276262,0.0017982828205085,1.0,-1.5838546564230742,0.1030340159860188,CASE_C,STRAIGHT,STRAIGHT
MVI_63554,124,0,full,894,917,24,-0.0107741730980484,0.0001022164919322,0.9911835026897786,-0.6173146462615643,0.005856573584348089,STRAIGHT,STRAIGHT,STRAIGHT
MVI_63554,124,1,full,923,941,19,0.0008034488216234,0.0033297259838126,0.9761066982479202,0.046034226533780136,0.19077924580750785,CASE_B,STRAIGHT,STRAIGHT
MVI_63554,147,0,full,1119,1146,28,-0.007991530671326,0.0002000919216692,1.0,-0.45788097931632926,0.011464422626307423,STRAIGHT,STRAIGHT,STRAIGHT
MVI_63554,155,0,full,1188,1206,19,-0.0075063178020886,7.056167063653381e-06,0.99751166407465,-0.4300803297435931,0.0004042885922865576,STRAIGHT,STRAIGHT,STRAIGHT
MVI_63554,165,1,full,1255,1276,22,-0.0079351608082542,0.0034568381903503,1.0,-0.4546512240705847,0.19806223876671328,CASE_C,STRAIGHT,STRAIGHT
MVI_63554,171,0,full,1283,1315,33,-0.0006041631799503,0.0013162360983184,0.9976503158550312,-0.03461600034835507,0.07541477327641079,STRAIGHT,STRAIGHT,STRAIGHT
MVI_63554,177,0,full,1354,1366,13,-0.0006886942307508,-0.0067047098828983,0.9930702932132186,-0.039459272797029675,-0.38415157914972503,CASE_B,CASE_B,STRAIGHT
MVI_63554,182,0,full,1387,1424,38,-0.0130044842068956,0.0015287562032479,1.0,-0.7451020597996515,0.08759127835054856,STRAIGHT,STRAIGHT,STRAIGHT
MVI_63561,17,1,full,95,107,13,-0.0141393847190947,-0.0004177156931222,0.964109653830062,-0.8101270693158954,-0.02393334625228393,STRAIGHT,STRAIGHT,STRAIGHT
MVI_63561,75,0,full,451,486,36,0.0138690981818421,-0.005013753801564,1.0,0.7946407914721159,-0.2872669323472893,CASE_C,CASE_C,STRAIGHT
MVI_63561,80,1,full,494,503,10,-0.0011017968942916,0.022432123484419,0.9485530546623788,-0.06312831192353038,1.2852660011735069,CASE_B,CASE_B,CASE_B
MVI_63561,80,2,full,511,525,15,-0.007340332503113,-0.009633125306256,1.0,-0.4205700726510741,-0.5519374235691374,CASE_A,CASE_A,CASE_B
MVI_63561,86,0,full,544,566,23,-0.0144438255508613,0.0038193149253614,0.9735612788436468,-0.8275702440875738,0.21883062585453122,CASE_C,STRAIGHT,STRAIGHT
MVI_63561,116,1,full,804,822,19,0.0042132078008733,9.327151334916904e-05,0.9946288279621612,0.24139902520163506,0.0053440640637055035,STRAIGHT,STRAIGHT,STRAIGHT
MVI_63561,141,2,full,974,993,20,0.0004279147495758,0.0005321193947331,0.988054116292458,0.024517709142090876,0.030488195515262516,STRAIGHT,STRAIGHT,STRAIGHT
MVI_63561,152,0,full,1044,1058,15,0.001016530472164,0.0010774225391611,0.9921929802390558,0.05824290580143801,0.061731764246199694,STRAIGHT,STRAIGHT,STRAIGHT
MVI_63561,154,0,full,1068,1078,11,-0.0023503518193268,-0.0008912140022636,0.9616109207365826,-0.13466523961832025,-0.051062800972666876,STRAIGHT,STRAIGHT,STRAIGHT
MVI_63561,158,1,full,1068,1100,33,0.0035310705258377,0.0037045222728438,0.9825080503035752,0.2023154382935405,0.21225349134616098,CASE_A,STRAIGHT,STRAIGHT
MVI_63561,162,2,full,1114,1127,14,-5.983065458326952e-05,-0.0013751776212267,0.9912817717156366,-0.003428043993126399,-0.07879187377713004,STRAIGHT,STRAIGHT,STRAIGHT
MVI_63561,169,0,full,1174,1187,14,-0.0032700559164428,0.0099447481025805,0.957960870431432,-0.18736040278395702,0.569792094598596,CASE_C,CASE_B,CASE_B
MVI_63561,177,0,full,1218,1235,18,0.0228166264239486,-0.003349572530522,1.0,1.307296396818927,-0.19191636917186572,CASE_C,STRAIGHT,STRAIGHT
MVI_63563,12,0,full,86,101,16,-0.0013060752313765,-0.0028909363537073,0.9571014420909436,-0.07483259848444593,-0.16563845190836765,CASE_B,STRAIGHT,STRAIGHT
MVI_63563,23,0,full,159,176,18,-0.0067128774631673,0.0018115983790927,0.9673074433677312,-0.3846195470279731,0.10379694129475266,CASE_C,STRAIGHT,STRAIGHT
MVI_63563,43,0,full,307,317,11,-0.0034673514447647,0.000104729915809,0.9618259901383808,-0.19866460387360568,0.006000582164616138,STRAIGHT,STRAIGHT,STRAIGHT
MVI_63563,64,2,full,463,476,14,0.0059487750064503,-0.0042767399234713,0.9437911498118908,0.3408397011425113,-0.24503914769000817,CASE_C,STRAIGHT,STRAIGHT
MVI_63563,98,1,full,725,745,21,0.0016895928527851,0.0006711287073196,0.9985218033998524,0.09680653956005486,0.03845284243948376,STRAIGHT,STRAIGHT,STRAIGHT
MVI_63563,103,1,full,804,824,21,0.0029756828867004,0.0023959475721071,0.9936790593352824,0.17049407057723845,0.1372776838163533,CASE_A,STRAIGHT,STRAIGHT
MVI_63563,116,0,full,935,948,14,-0.0053433680446339,-0.0002551973671329,0.9938409023449096,-0.3061524373425938,-0.01462173207956576,STRAIGHT,STRAIGHT,STRAIGHT
MVI_63563,134,0,full,1097,1113,17,-0.0085647944732227,0.0033849163316747,0.999137336093858,-0.49072657571263384,0.19394141980986504,CASE_C,STRAIGHT,STRAIGHT
MVI_63563,150,0,full,1198,1212,15,-0.0063163341388997,0.0037607531613341,0.9952810711968384,-0.3618992881533519,0.2154752839349259,CASE_C,STRAIGHT,STRAIGHT
MVI_63563,158,0,full,1269,1282,14,-0.0033910532900467,-0.0008983984794286,0.9953793103448272,-0.19429304162362812,-0.05147444119222949,STRAIGHT,STRAIGHT,STRAIGHT
